,RepoID,IssueID,Title_Description,AST,FixedByID,Name,CreatedDate
3521,aspnetcoreWebScrap,7,web crash chang net clr chang coreclr reproduc test helloweb sampl run web first time net clr work net chang core clr set target framework run web core clr work core clr chang net clr set target framework net run web core clr crash see error hand set target framework empti set target framework work net clr like default clr think work environ variabl set net,,unknown,unknown,2014-04-28
2874,aspnetcoreWebScrap,139,kestrel fail libdl mono sampl helloweb im debian freshli relea mono instal tri run sampl helloweb applic kpm restor step run applicatio tri run web give error discuss im use kestrel get output libdl exit code immedi,,unknown,unknown,2014-05-09
6412,aspnetcoreWebScrap,142,kvm doesnt work azur websit issu current kvm azur websit sandbox write host doesnt work use system consol writelin instead shell zip extract doesnt work system io compress work fine notic use system io compressoin switch shell extract older version powershel check powershel version pick correct extract logic might better idea,,unknown,unknown,2014-05-09
5551,aspnetcoreWebScrap,156,bundl minif workflow follow im wonder bundl minif go perform go handl grunt doesnt make much sen bundl minif visual studio ide prevent edit script file outsid ide bundl wont get updat automat fli compil roslyn edit save net sourc file without need rebuild lose abil css js file seem backward hand go outsid ide mean everi project need run node js grunt instal abl use bundl minif mayb grunt go includ part bundl minif nuget packag,,unknown,discussion,2014-05-10
5664,aspnetcoreWebScrap,17,run kvm setup powershel result error clone repositori run kvm setup powershel prompt im present follow error,,unknown,unknown,2014-05-13
6464,aspnetcoreWebScrap,15,kpm restor fail proceed fallback sourc error first list feed walk get start section notic except thrown kpm restor step pretti sure arent relev window updat ii full dump consol output actual respon get nuget feed run id system consol queri browser,,unknown,unknown,2014-05-13
4774,aspnetcoreWebScrap,18,use github issu discuss see contribut guidelin seem odd github issu list bug discuss question want ask mani altern stackoverflow jabbr chat roomwhat reason use github issu discuss exampl want open issu discuss kvm file persist per project addit user profil global option someth like rvmrc project file shouldnt use issu conver,,unknown,unknown,2014-05-13
1132,aspnetcoreWebScrap,16,system io compress zip found instal unabl instal window home bit vs ultim net administr window document tempdevelop home masterkvm setupcopi file user edaro kre bin kvm ps copi file user edaro kre bin kvm cmdad user edaro kre bin process pathad user edaro kre bin user pathad program file kre userprofil kre process kre homead program file kre userprofil kre machin kre homepress key continu document tempdevelop home masterkvm instal alpha build download kre svr alpha build etvnext api instal user edaro kre packag kre svr alpha build unabl find type system io compress zipfil make sure assembl contain type load,,unknown,unknown,2014-05-13
499,aspnetcoreWebScrap,22,add whatch file sourc hard time understand vnext work open server wilth web mvc project sampl work problem chang file exempl homecontrol hit refresh browser still even dll bin forlder file still memori reload page need press ctrol close current web run web web could possibl add filewatch sourc file rebuild code everytim chang file simpl someth wrong,,unknown,unknown,2014-05-14
5018,aspnetcoreWebScrap,24,run web map network drive cau unhandl except klr exe stop work run web command one sampl helloweb hellomvc map network drive get follow unhandl except probabl bad idea output error messag secur confirm messag ask user safe run rather crash klr exe output commandw repositori home sampl hellomvck web,,unknown,unknown,2014-05-14
6757,aspnetcoreWebScrap,21,proxi ive got error use kvm kpm without proxyi chang kvm ps use webproxyim familar powershel work dont understand setup proxi set packagemanag kpm restor returnerror findpackagebyid system consolean error occur send requesti hope help problem,,unknown,unknown,2014-05-14
6848,aspnetcoreWebScrap,25,server version coreclr version vnext support rtm hii notic readm md specifi coreclr work window today rtm work window also updat readm specifi server version translat rtm im assum window server id like sure,,unknown,unknown,2014-05-14
2390,aspnetcoreWebScrap,26,get error run kvm behind proxi im receiv proxi authent requir run kvm behind ntlm proxi,,unknown,unknown,2014-05-14
2180,aspnetcoreWebScrap,20,unabl find type system io compress zipfil run kvm instal alpha build give error window run kvm instal alpha build kvm upgeadei get follow error window box unabl find type system io compress zipfil make sure assembl contain type load,,unknown,unknown,2014-05-14
6889,aspnetcoreWebScrap,29,add kvm uninst kvm replac command sinc new build daili recommend ad kvm uninst kvm replac command,,unknown,unknown,2014-05-15
5990,aspnetcoreWebScrap,27,weblistenerexcepct run web unhandl except system reflect targetinvocationexcept except thrown target invoc system reflect targetinvocationexcept except thrown target invoc system reflect targetinvocationexcept except thrown target invoc microsoft net server weblistenerexcept process access file use anoth process,,unknown,unknown,2014-05-15
626,aspnetcoreWebScrap,30,packag manag kpm cmd file miss core clr packag manag kpm cmd file core clr profil cau kpm restor command fail reprorun kvm use alpha build svr kpm work run kvm use alpha build svcr kpm doesnt work,,unknown,unknown,2014-05-15
5999,aspnetcoreWebScrap,28,renam svr svrc net core respect current name desktop net core net use kvm switch ambigu plea renam svr svrc net core respect make clear,,unknown,unknown,2014-05-15
2426,aspnetcoreWebScrap,31,unabl resolv depedend microsoft aspnet mvc alpha build receiv system invalidoperationexcept unabl resolv depedend microsoft aspnet mvc alpha build error run web sampl hellomvc happen kpm restor output kpm restor,<bm>create|useruseridentifiername|variabledeclaration|variabledeclarator|equalsvalueclause|objectcreationexpression|objectinitializerexpression|simpleassignmentexpression|identifiername0nameuseridentifiername|variabledeclaration|variabledeclarator|equalsvalueclause|objectcreationexpression|objectinitializerexpression|simpleassignmentexpression|stringliteralexpression1my|nameuseridentifiername|variabledeclaration|variabledeclarator|equalsvalueclause|objectcreationexpression|objectinitializerexpression|simpleassignmentexpression|identifiername0addressuseridentifiername|variabledeclaration|variabledeclarator|equalsvalueclause|objectcreationexpression|objectinitializerexpression|simpleassignmentexpression|stringliteralexpression1my|addressuseridentifiername|variabledeclaration|variabledeclaratoruseruseridentifiername|objectcreationexpression|equalsvalueclause|variabledeclaratoruseruseridentifiername|variabledeclaration|localdeclarationstatement|block|returnstatement|identifiernameuseruseridentifiername|methoddeclarationmethod_nameuseridentifiername|variabledeclaration|localdeclarationstatement|block|methoddeclarationmethod_nameuseridentifiername|objectcreationexpression|equalsvalueclause|variabledeclarator|variabledeclaration|localdeclarationstatement|block|methoddeclarationmethod_namenameidentifiername0|simpleassignmentexpression|stringliteralexpression1my|namenameidentifiername0|simpleassignmentexpression|objectinitializerexpression|simpleassignmentexpression|identifiername0addressnameidentifiername0|simpleassignmentexpression|objectinitializerexpression|simpleassignmentexpression|stringliteralexpression1my|addressnameidentifiername0|simpleassignmentexpression|objectinitializerexpression|objectcreationexpression|equalsvalueclause|variabledeclaratorusermy|namestringliteralexpression1|simpleassignmentexpression|objectinitializerexpression|simpleassignmentexpression|identifiername0addressmy|namestringliteralexpression1|simpleassignmentexpression|objectinitializerexpression|simpleassignmentexpression|stringliteralexpression1my|addressmy|namestringliteralexpression1|simpleassignmentexpression|objectinitializerexpression|objectcreationexpression|equalsvalueclause|variabledeclaratoruseraddressidentifiername0|simpleassignmentexpression|stringliteralexpression1my|addressaddressidentifiername0|simpleassignmentexpression|objectinitializerexpression|objectcreationexpression|equalsvalueclause|variabledeclaratorusermy|addressstringliteralexpression1|simpleassignmentexpression|objectinitializerexpression|objectcreationexpression|equalsvalueclause|variabledeclaratoruseruservariabledeclarator|variabledeclaration|localdeclarationstatement|block|methoddeclarationmethod_nameuseridentifiername|returnstatement|block|methoddeclarationmethod_nameuseridentifiername|objectcreationexpression|equalsvalueclause|variabledeclarator|variabledeclaration|identifiernameuseruseridentifiername|variabledeclaration|variabledeclarator|equalsvalueclause|objectcreationexpression|identifiernameuseruseridentifiername|returnstatement|block|localdeclarationstatement|variabledeclaration|variabledeclaratoruseruservariabledeclarator|variabledeclaration|localdeclarationstatement|block|returnstatement|identifiernameuser<em>,unknown,unknown,2014-05-16
4255,aspnetcoreWebScrap,33,readm need updat know issu section fix issu build week follow issu fix remov readm known issu section,,unknown,unknown,2014-05-16
6936,aspnetcoreWebScrap,35,kvm instal command ad user path process path run kvm instal command write bin folder user path process path subsequ close command window cau kpm command longer found next time command prompt open instal run upgrad command properli set user process path variabl command kvm instal alpha build,,unknown,unknown,2014-05-17
5093,aspnetcoreWebScrap,34,unabl resolv depend helloweb exampl error messageunhandl except system reflect targetinvocationexcept except thrown target invoc system reflect targetinvocationexcept except thrown target invoc system invalidoperationexcept unabl resolv depedend microsoft aspnet diagnost alpha build microsoft aspnet host alpha build microsoft aspnet server weblisten alpha build microsoft aspnet staticfil alpha build backgroundi run kpm restor sampl helloweb researchi couldnt find match assembl either output packag manag search,<bm>create|useruseridentifiername|variabledeclaration|variabledeclarator|equalsvalueclause|objectcreationexpression|objectinitializerexpression|simpleassignmentexpression|identifiername0nameuseridentifiername|variabledeclaration|variabledeclarator|equalsvalueclause|objectcreationexpression|objectinitializerexpression|simpleassignmentexpression|stringliteralexpression1my|nameuseridentifiername|variabledeclaration|variabledeclarator|equalsvalueclause|objectcreationexpression|objectinitializerexpression|simpleassignmentexpression|identifiername0addressuseridentifiername|variabledeclaration|variabledeclarator|equalsvalueclause|objectcreationexpression|objectinitializerexpression|simpleassignmentexpression|stringliteralexpression1my|addressuseridentifiername|variabledeclaration|variabledeclaratoruseruseridentifiername|objectcreationexpression|equalsvalueclause|variabledeclaratoruseruseridentifiername|variabledeclaration|localdeclarationstatement|block|returnstatement|identifiernameuseruseridentifiername|methoddeclarationmethod_nameuseridentifiername|variabledeclaration|localdeclarationstatement|block|methoddeclarationmethod_nameuseridentifiername|objectcreationexpression|equalsvalueclause|variabledeclarator|variabledeclaration|localdeclarationstatement|block|methoddeclarationmethod_namenameidentifiername0|simpleassignmentexpression|stringliteralexpression1my|namenameidentifiername0|simpleassignmentexpression|objectinitializerexpression|simpleassignmentexpression|identifiername0addressnameidentifiername0|simpleassignmentexpression|objectinitializerexpression|simpleassignmentexpression|stringliteralexpression1my|addressnameidentifiername0|simpleassignmentexpression|objectinitializerexpression|objectcreationexpression|equalsvalueclause|variabledeclaratorusermy|namestringliteralexpression1|simpleassignmentexpression|objectinitializerexpression|simpleassignmentexpression|identifiername0addressmy|namestringliteralexpression1|simpleassignmentexpression|objectinitializerexpression|simpleassignmentexpression|stringliteralexpression1my|addressmy|namestringliteralexpression1|simpleassignmentexpression|objectinitializerexpression|objectcreationexpression|equalsvalueclause|variabledeclaratoruseraddressidentifiername0|simpleassignmentexpression|stringliteralexpression1my|addressaddressidentifiername0|simpleassignmentexpression|objectinitializerexpression|objectcreationexpression|equalsvalueclause|variabledeclaratorusermy|addressstringliteralexpression1|simpleassignmentexpression|objectinitializerexpression|objectcreationexpression|equalsvalueclause|variabledeclaratoruseruservariabledeclarator|variabledeclaration|localdeclarationstatement|block|methoddeclarationmethod_nameuseridentifiername|returnstatement|block|methoddeclarationmethod_nameuseridentifiername|objectcreationexpression|equalsvalueclause|variabledeclarator|variabledeclaration|identifiernameuseruseridentifiername|variabledeclaration|variabledeclarator|equalsvalueclause|objectcreationexpression|identifiernameuseruseridentifiername|returnstatement|block|localdeclarationstatement|variabledeclaration|variabledeclaratoruseruservariabledeclarator|variabledeclaration|localdeclarationstatement|block|returnstatement|identifiernameuser<em>,unknown,unknown,2014-05-17
2469,aspnetcoreWebScrap,37,run sampl mac hellowil instruct run sampl mac relea point abl notic fowler scott use custom version nowin go provid exampl regard,,unknown,done| question,2014-05-19
2480,aspnetcoreWebScrap,38,kvmsetup cmd fail due restrict execut polici kvm global setup function elev execut polici set kvm cmd lost result elev powershel instanc use machin default execut polici default restrict result follow error silent swallow,,unknown,unknown,2014-05-19
4285,aspnetcoreWebScrap,39,error ef function test build italian local hi im build ef sourc develop machin italian local end build run fun ctional test receiv sever error like microsoft data entiti inmemori functionaltest northwindquerytest select custom tabl fail system aggregateexcept one error occur system typeinitializationexcept type initi northwind northwinddata threw except system formatexcept string recogn valid datetim follow constructor argument match fixtur data northwindqueryfixtur fixtur stack tracelook like problem public static readonli employ employ new employ birthdat datetim par hire datetim par format accept datetim format english,<bm>create|useruseridentifiername|variabledeclaration|variabledeclarator|equalsvalueclause|objectcreationexpression|objectinitializerexpression|simpleassignmentexpression|identifiername0nameuseridentifiername|variabledeclaration|variabledeclarator|equalsvalueclause|objectcreationexpression|objectinitializerexpression|simpleassignmentexpression|stringliteralexpression1my|nameuseridentifiername|variabledeclaration|variabledeclarator|equalsvalueclause|objectcreationexpression|objectinitializerexpression|simpleassignmentexpression|identifiername0addressuseridentifiername|variabledeclaration|variabledeclarator|equalsvalueclause|objectcreationexpression|objectinitializerexpression|simpleassignmentexpression|stringliteralexpression1my|addressuseridentifiername|variabledeclaration|variabledeclaratoruseruseridentifiername|objectcreationexpression|equalsvalueclause|variabledeclaratoruseruseridentifiername|variabledeclaration|localdeclarationstatement|block|returnstatement|identifiernameuseruseridentifiername|methoddeclarationmethod_nameuseridentifiername|variabledeclaration|localdeclarationstatement|block|methoddeclarationmethod_nameuseridentifiername|objectcreationexpression|equalsvalueclause|variabledeclarator|variabledeclaration|localdeclarationstatement|block|methoddeclarationmethod_namenameidentifiername0|simpleassignmentexpression|stringliteralexpression1my|namenameidentifiername0|simpleassignmentexpression|objectinitializerexpression|simpleassignmentexpression|identifiername0addressnameidentifiername0|simpleassignmentexpression|objectinitializerexpression|simpleassignmentexpression|stringliteralexpression1my|addressnameidentifiername0|simpleassignmentexpression|objectinitializerexpression|objectcreationexpression|equalsvalueclause|variabledeclaratorusermy|namestringliteralexpression1|simpleassignmentexpression|objectinitializerexpression|simpleassignmentexpression|identifiername0addressmy|namestringliteralexpression1|simpleassignmentexpression|objectinitializerexpression|simpleassignmentexpression|stringliteralexpression1my|addressmy|namestringliteralexpression1|simpleassignmentexpression|objectinitializerexpression|objectcreationexpression|equalsvalueclause|variabledeclaratoruseraddressidentifiername0|simpleassignmentexpression|stringliteralexpression1my|addressaddressidentifiername0|simpleassignmentexpression|objectinitializerexpression|objectcreationexpression|equalsvalueclause|variabledeclaratorusermy|addressstringliteralexpression1|simpleassignmentexpression|objectinitializerexpression|objectcreationexpression|equalsvalueclause|variabledeclaratoruseruservariabledeclarator|variabledeclaration|localdeclarationstatement|block|methoddeclarationmethod_nameuseridentifiername|returnstatement|block|methoddeclarationmethod_nameuseridentifiername|objectcreationexpression|equalsvalueclause|variabledeclarator|variabledeclaration|identifiernameuseruseridentifiername|variabledeclaration|variabledeclarator|equalsvalueclause|objectcreationexpression|identifiernameuseruseridentifiername|returnstatement|block|localdeclarationstatement|variabledeclaration|variabledeclaratoruseruservariabledeclarator|variabledeclaration|localdeclarationstatement|block|returnstatement|identifiernameuser<em>,unknown,unknown,2014-05-20
4298,aspnetcoreWebScrap,40,kpm restor unabl instal get follow output run kpm restorei guess reason instal fail,<bm>create|useruseridentifiername|variabledeclaration|variabledeclarator|equalsvalueclause|objectcreationexpression|objectinitializerexpression|simpleassignmentexpression|identifiername0nameuseridentifiername|variabledeclaration|variabledeclarator|equalsvalueclause|objectcreationexpression|objectinitializerexpression|simpleassignmentexpression|stringliteralexpression1my|nameuseridentifiername|variabledeclaration|variabledeclarator|equalsvalueclause|objectcreationexpression|objectinitializerexpression|simpleassignmentexpression|identifiername0addressuseridentifiername|variabledeclaration|variabledeclarator|equalsvalueclause|objectcreationexpression|objectinitializerexpression|simpleassignmentexpression|stringliteralexpression1my|addressuseridentifiername|variabledeclaration|variabledeclaratoruseruseridentifiername|objectcreationexpression|equalsvalueclause|variabledeclaratoruseruseridentifiername|variabledeclaration|localdeclarationstatement|block|returnstatement|identifiernameuseruseridentifiername|methoddeclarationmethod_nameuseridentifiername|variabledeclaration|localdeclarationstatement|block|methoddeclarationmethod_nameuseridentifiername|objectcreationexpression|equalsvalueclause|variabledeclarator|variabledeclaration|localdeclarationstatement|block|methoddeclarationmethod_namenameidentifiername0|simpleassignmentexpression|stringliteralexpression1my|namenameidentifiername0|simpleassignmentexpression|objectinitializerexpression|simpleassignmentexpression|identifiername0addressnameidentifiername0|simpleassignmentexpression|objectinitializerexpression|simpleassignmentexpression|stringliteralexpression1my|addressnameidentifiername0|simpleassignmentexpression|objectinitializerexpression|objectcreationexpression|equalsvalueclause|variabledeclaratorusermy|namestringliteralexpression1|simpleassignmentexpression|objectinitializerexpression|simpleassignmentexpression|identifiername0addressmy|namestringliteralexpression1|simpleassignmentexpression|objectinitializerexpression|simpleassignmentexpression|stringliteralexpression1my|addressmy|namestringliteralexpression1|simpleassignmentexpression|objectinitializerexpression|objectcreationexpression|equalsvalueclause|variabledeclaratoruseraddressidentifiername0|simpleassignmentexpression|stringliteralexpression1my|addressaddressidentifiername0|simpleassignmentexpression|objectinitializerexpression|objectcreationexpression|equalsvalueclause|variabledeclaratorusermy|addressstringliteralexpression1|simpleassignmentexpression|objectinitializerexpression|objectcreationexpression|equalsvalueclause|variabledeclaratoruseruservariabledeclarator|variabledeclaration|localdeclarationstatement|block|methoddeclarationmethod_nameuseridentifiername|returnstatement|block|methoddeclarationmethod_nameuseridentifiername|objectcreationexpression|equalsvalueclause|variabledeclarator|variabledeclaration|identifiernameuseruseridentifiername|variabledeclaration|variabledeclarator|equalsvalueclause|objectcreationexpression|identifiernameuseruseridentifiername|returnstatement|block|localdeclarationstatement|variabledeclaration|variabledeclaratoruseruservariabledeclarator|variabledeclaration|localdeclarationstatement|block|returnstatement|identifiernameuser<em>,unknown,unknown,2014-05-20
5125,aspnetcoreWebScrap,41,kvm need rollback chang error encount error describ unabl instal version tri instal reason packag folder version user usernam kre packag packag wasnt instal think solut would clean chang upon error anoth thing would help would reinstal forc flag case tri instal version supposedli alreadi instal,,unknown,unknown,2014-05-21
6070,aspnetcoreWebScrap,42,run folder without web desktop app throw unhandl except accid ran wrong folder without desktop web applic got unhandl except probabl need error handl case user clintk,,unknown,unknown,2014-05-21
