,RepoID,IssueID,Title_Description,AST,FixedByID,Name,CreatedDate
4260,aspnetcoreWebScrap,3305,system badimageformatexcept use testserv createcli today test fall except except code excption say could load file assembl api project assembl one depend environ sdk asp net core test sdk xunit api project targetframeworknet targetframework runtimeidenitifierwin runtimeidenitifi test project targetframeworknet targetframework,,unknown,unknown,2018-07-07
226,aspnetcoreWebScrap,15829,implement renderfrag would like submit possibl implement renderfrag blazor commun sourc code time pull request ask exampl worth thousand word complet exampl provid standaloneapp im use componenttemplatetest templat defin valu renderfrag properti isnt mandatori use templat compon name work way possibl homonym exclud attribut withparam use specifi name local variabl develop use compon decid name chang exten introduc break chang childcont keep work test case miss could find relat childcont understand work never done test case unfortun imperfect intellisen fix stop show standard helper tag defin bindtaghelperdescriptorprovid cs new templat tag think limit tagmatchingrul allow defin tag exclud microsoft visualstudio web editor razor would expo taghelperscriptorstyletagnameserv could edit taghelperfactsserv introduc new rule understand write componenttemplatetest templat intellisen show comment popup hide howev seem work would happi contribut wonder project someth chang improv avail sure,,unknown,area-blazor,2018-07-07
221,aspnetcoreWebScrap,15824,error terminfo databa invalid follow instruct follow startup instruct unhandl except system invalidoperationexcept terminfo databa invalid error occur run right razor dotnet new razor,<bm>mainvoidpredefinedtype|methoddeclaration|parameterlist|parameter|arraytype|predefinedtypestringvoidpredefinedtype|methoddeclaration|parameterlist|parameterargsvoidpredefinedtype|methoddeclarationmethod_namestringpredefinedtype|arraytype|parameterargsstringpredefinedtype|arraytype|parameter|parameterlist|methoddeclarationmethod_nameargsparameter|parameterlist|methoddeclaration|block|localdeclarationstatement|variabledeclaration|variabledeclaratortokensargsparameter|parameterlist|methoddeclaration|block|expressionstatement|invocationexpression|simplememberaccessexpression0|identifiername1appendargsparameter|parameterlist|methoddeclaration|block|expressionstatement|invocationexpression|simplememberaccessexpression0|identifiername0servicesargsparameter|parameterlist|methoddeclaration|block|expressionstatement|invocationexpression|simplememberaccessexpression0|identifiername1add|antiforgeryargsparameter|parameterlist|methoddeclarationmethod_nameantiforgeryidentifiername0|simplememberaccessexpression|identifiername1get|and|store|tokensantiforgeryidentifiername0|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|identifiernamecontextantiforgeryidentifiername0|simplememberaccessexpression0|invocationexpression|equalsvalueclause|variabledeclaratortokensget|and|store|tokensidentifiername1|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|identifiernamecontextget|and|store|tokensidentifiername1|simplememberaccessexpression0|invocationexpression|equalsvalueclause|variabledeclaratortokenscontextidentifiername|argument0|argumentlist1|invocationexpression|equalsvalueclause|variabledeclaratortokenscontextidentifiername0|simplememberaccessexpression|identifiername1responsecontextidentifiername0|simplememberaccessexpression0|simplememberaccessexpression|identifiername1cookiescontextidentifiername0|simplememberaccessexpression0|simplememberaccessexpression0|simplememberaccessexpression|identifiername1appendcontextidentifiername0|simplememberaccessexpression0|simplememberaccessexpression0|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|stringliteralexpressionxsrftokencontextidentifiername0|simplememberaccessexpression0|simplememberaccessexpression1|simpleassignmentexpression|objectinitializerexpression|objectcreationexpression|identifiernamecookie|optionscontextidentifiername0|simplememberaccessexpression0|simplememberaccessexpression1|simpleassignmentexpression|objectinitializerexpression|simpleassignmentexpression|identifiername0http|onlycontextidentifiername0|simplememberaccessexpression0|simplememberaccessexpression1|simpleassignmentexpression|identifiername0securecontextidentifiername0|simplememberaccessexpression|identifiername1requestcontextidentifiername0|simplememberaccessexpression0|simplememberaccessexpression|identifiername1is|httpscontextidentifiername0|simplememberaccessexpression0|simplememberaccessexpression0|simplememberaccessexpression0|invocationexpression|expressionstatement|block|methoddeclarationmethod_nametokensidentifiername0|simplememberaccessexpression|argument1|argumentlist1|invocationexpression|simplememberaccessexpression0|simplememberaccessexpression0|identifiername1cookiestokensvariabledeclarator|variabledeclaration|localdeclarationstatement|block|expressionstatement|invocationexpression|simplememberaccessexpression0|identifiername1appendtokensidentifiername0|simplememberaccessexpression|argument1|argumentlist1|invocationexpression|simplememberaccessexpression0|identifiername1appendtokensidentifiername0|simplememberaccessexpression|argument1|argumentlist|argument0|stringliteralexpressionxsrftokentokensidentifiername0|simplememberaccessexpression|identifiername1request|tokentokensidentifiername0|simplememberaccessexpression|argument1|argumentlist|argument2|objectcreationexpression|identifiernamecookie|optionstokensvariabledeclarator|variabledeclaration|localdeclarationstatement|block|methoddeclarationmethod_nametokensidentifiername0|simplememberaccessexpression|argument1|argumentlist1|invocationexpression|expressionstatement|block|methoddeclarationmethod_nameresponseidentifiername1|simplememberaccessexpression0|simplememberaccessexpression|identifiername1cookiesresponseidentifiername1|simplememberaccessexpression0|simplememberaccessexpression0|simplememberaccessexpression|identifiername1appendresponseidentifiername1|simplememberaccessexpression0|simplememberaccessexpression0|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|stringliteralexpressionxsrftokenresponseidentifiername1|simplememberaccessexpression0|simplememberaccessexpression0|simplememberaccessexpression0|invocationexpression|expressionstatement|block|methoddeclarationmethod_namecookiesidentifiername1|simplememberaccessexpression0|simplememberaccessexpression|identifiername1appendcookiesidentifiername1|simplememberaccessexpression0|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|stringliteralexpressionxsrftokencookiesidentifiername1|simplememberaccessexpression0|simplememberaccessexpression0|invocationexpression|argumentlist1|argument1|simplememberaccessexpression|identifiername1request|tokencookiesidentifiername1|simplememberaccessexpression0|simplememberaccessexpression0|invocationexpression|argumentlist1|argument2|objectcreationexpression|identifiernamecookie|optionscookiesidentifiername1|simplememberaccessexpression0|simplememberaccessexpression0|invocationexpression|expressionstatement|block|methoddeclarationmethod_nameappendidentifiername1|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|stringliteralexpressionxsrftokenappendidentifiername1|simplememberaccessexpression0|invocationexpression|argumentlist1|argument1|simplememberaccessexpression|identifiername1request|tokenappendidentifiername1|simplememberaccessexpression0|invocationexpression|argumentlist1|argument2|objectcreationexpression|identifiernamecookie|optionsappendidentifiername1|simplememberaccessexpression0|invocationexpression|expressionstatement|block|methoddeclarationmethod_namexsrftokenstringliteralexpression|argument0|argumentlist|argument1|simplememberaccessexpression|identifiername1request|tokenxsrftokenstringliteralexpression|argument0|argumentlist1|invocationexpression|expressionstatement|block|methoddeclarationmethod_namerequest|tokenidentifiername1|simplememberaccessexpression|argument1|argumentlist|argument2|objectcreationexpression|identifiernamecookie|optionsrequest|tokenidentifiername1|simplememberaccessexpression|argument1|argumentlist1|invocationexpression|expressionstatement|block|methoddeclarationmethod_namecookie|optionsidentifiername|objectcreationexpression|objectinitializerexpression|simpleassignmentexpression|identifiername0http|onlycookie|optionsidentifiername|objectcreationexpression|objectinitializerexpression|simpleassignmentexpression|identifiername0securecookie|optionsidentifiername|objectcreationexpression|objectinitializerexpression|simpleassignmentexpression|simplememberaccessexpression1|simplememberaccessexpression0|identifiername1requestcookie|optionsidentifiername|objectcreationexpression|objectinitializerexpression|simpleassignmentexpression|simplememberaccessexpression1|identifiername1is|httpscookie|optionsidentifiername|objectcreationexpression|argument2|argumentlist1|invocationexpression|expressionstatement|block|methoddeclarationmethod_namehttp|onlyidentifiername0|simpleassignmentexpression|objectinitializerexpression|simpleassignmentexpression|identifiername0securehttp|onlyidentifiername0|simpleassignmentexpression|objectinitializerexpression|simpleassignmentexpression|simplememberaccessexpression1|simplememberaccessexpression0|identifiername1requesthttp|onlyidentifiername0|simpleassignmentexpression|objectinitializerexpression|simpleassignmentexpression|simplememberaccessexpression1|identifiername1is|httpssecureidentifiername0|simpleassignmentexpression|simplememberaccessexpression1|simplememberaccessexpression0|identifiername1requestsecureidentifiername0|simpleassignmentexpression|simplememberaccessexpression1|identifiername1is|httpsrequestidentifiername1|simplememberaccessexpression0|simplememberaccessexpression|identifiername1is|httpsservicesidentifiername0|simplememberaccessexpression|identifiername1add|antiforgeryservicesidentifiername0|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|simplelambdaexpression|parameteroptionsservicesidentifiername0|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|simplelambdaexpression|simpleassignmentexpression|stringliteralexpression1xxsrftokenservicesidentifiername0|simplememberaccessexpression0|invocationexpression|expressionstatement|block|methoddeclarationmethod_nameadd|antiforgeryidentifiername1|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|simplelambdaexpression|parameteroptionsadd|antiforgeryidentifiername1|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|simplelambdaexpression|simpleassignmentexpression|stringliteralexpression1xxsrftokenadd|antiforgeryidentifiername1|simplememberaccessexpression0|invocationexpression|expressionstatement|block|methoddeclarationmethod_nameoptionsparameter|simplelambdaexpression|simpleassignmentexpression|simplememberaccessexpression0|identifiername1header|nameoptionsidentifiername0|simplememberaccessexpression|identifiername1header|nameoptionsparameter|simplelambdaexpression|simpleassignmentexpression|stringliteralexpression1xxsrftokenoptionsidentifiername0|simplememberaccessexpression0|simpleassignmentexpression|stringliteralexpression1xxsrftokenoptionsparameter|simplelambdaexpression|argument0|argumentlist1|invocationexpression|expressionstatement|block|methoddeclarationmethod_nameheader|nameidentifiername1|simplememberaccessexpression0|simpleassignmentexpression|stringliteralexpression1xxsrftokenoptionsidentifiername0|simplememberaccessexpression0|simpleassignmentexpression|simplelambdaexpression|parameteroptionsoptionsparameter|simplelambdaexpression|simpleassignmentexpression|simplememberaccessexpression0|identifiername0options<em>,unknown,area-blazor,2018-07-07
224,aspnetcoreWebScrap,15827,blazor compon custom event blazor custom compon want add custom event subscrib consum plea see project exampl ad sever custom compon index page custom compon delet icon user click particular compon delet icon invok delet event add compon index page need subscrib event fire remov compon subscrib method found compon eventarg remov list refresh ui tri way cant find solut till think make parent compon also blazor custom compon happen ad child compon code rendertreebuild case think abl subscrib custom event abl overrid buildrendertr index page guess blazor compon add custom compon ui tri subscrib cant see custom event plea see code thank,,unknown,area-blazor,2018-07-07
222,aspnetcoreWebScrap,15825,directori rd parti blazor compon im sure question ask right cant find directori rd parti blazor compon itd certainli nice one,,unknown,area-blazor,2018-07-07
4259,aspnetcoreWebScrap,3304,iformfil bug cristian juli upload excel file web api endpoint iformfil object type request form file collect bigger size origin excel file tri open upload file upload folder incorrect format method upload file taken net core document site fromfil iformfil type bug happen net core version copi origin issu dotnet corefx,<bm>mainvoidpredefinedtype|methoddeclaration|parameterlist|parameter|arraytype|predefinedtypestringvoidpredefinedtype|methoddeclaration|parameterlist|parameterargsvoidpredefinedtype|methoddeclarationmethod_namestringpredefinedtype|arraytype|parameterargsstringpredefinedtype|arraytype|parameter|parameterlist|methoddeclarationmethod_nameargsparameter|parameterlist|methoddeclaration|block|usingstatement|variabledeclaration|identifiernamevarargsparameter|parameterlist|methoddeclaration|block|usingstatement|variabledeclaration|variabledeclaratorstreamargsparameter|parameterlist|methoddeclarationmethod_namevaridentifiername|variabledeclaration|variabledeclarator|equalsvalueclause|objectcreationexpression|identifiernamefile|streamvaridentifiername|variabledeclaration|variabledeclarator|equalsvalueclause|objectcreationexpression|argumentlist|argument0|identifiernamefile|pathvaridentifiername|variabledeclaration|variabledeclaratorstreamvaridentifiername|variabledeclaration|usingstatement|block|methoddeclarationmethod_namefile|streamidentifiername|objectcreationexpression|argumentlist|argument0|identifiernamefile|pathfile|streamidentifiername|objectcreationexpression|argumentlist|argument1|simplememberaccessexpression|identifiername0file|modefile|streamidentifiername|objectcreationexpression|argumentlist|argument1|simplememberaccessexpression|identifiername1createfile|streamidentifiername|objectcreationexpression|equalsvalueclause|variabledeclaratorstreamfile|streamidentifiername|objectcreationexpression|equalsvalueclause|variabledeclarator|variabledeclaration|usingstatement|block|methoddeclarationmethod_namefile|pathidentifiername|argument0|argumentlist|argument1|simplememberaccessexpression|identifiername0file|modefile|pathidentifiername|argument0|argumentlist|argument1|simplememberaccessexpression|identifiername1createfile|pathidentifiername|argument0|argumentlist|objectcreationexpression|equalsvalueclause|variabledeclaratorstreamfile|modeidentifiername0|simplememberaccessexpression|identifiername1createfile|modeidentifiername0|simplememberaccessexpression|argument1|argumentlist|objectcreationexpression|equalsvalueclause|variabledeclaratorstreamcreateidentifiername1|simplememberaccessexpression|argument1|argumentlist|objectcreationexpression|equalsvalueclause|variabledeclaratorstreamstreamidentifiername|argument0|argumentlist1|invocationexpression|simplememberaccessexpression0|identifiername0form|filestreamidentifiername|argument0|argumentlist1|invocationexpression|simplememberaccessexpression0|identifiername1copy|to|asyncstreamvariabledeclarator|variabledeclaration|usingstatement|block|methoddeclarationmethod_nameform|fileidentifiername0|simplememberaccessexpression|identifiername1copy|to|async<em>,unknown,area-servers| feature-httpabstractions,2018-07-07
225,aspnetcoreWebScrap,15828,messagepack support monoplatform experi use messagepack blazor speed serial deseri http server client check serial deseri server success byte array creat server correctli decod client size array first last byte howev look like mono doesnt support messagepack use blazor client see screen shot firefox consol output anybodi got view someth wrong hope unsupport stuff thank simon imag,,unknown,area-blazor,2018-07-07
3813,aspnetcoreWebScrap,15547,suggest blazorcompon implement inotifypropertychang expo protect onpropertychang method experi blazor first thing alway add inotifypropertychang implement compon engag two way data bind use home grown net standard friendli data bind scheme use reflect inotifypropertychang otherwi subscrib state chang without insid compon would realli conveni blazorcompon implement inotifypropertychang expo protect void onpropertychang callermembernam string name null method deriv class invok thought id happi take fairli trivial task thank,,unknown,area-blazor,2018-07-10
7017,aspnetcoreWebScrap,5252,add option specifi port npm current usereactdevelopmentserv useangularcliserv randomli select port start npm script howev case exampl cach webpack configur would use abl specifi port use would therefor make sen add option port paramet two function,,ryanbrandenburg,area-mvc| enhancement| feature-spa| help wanted,2018-07-10
3815,aspnetcoreWebScrap,15559,get back latitud longitud browser view tri mani thing latest attempt main issu data serial back possibl return function data hard code object return object advi imag see js method invok imag dont get respon serial var result await jsruntim current invokeasync locationvm huligeoloc getloc see full code exampl,,unknown,area-blazor,2018-07-10
3812,aspnetcoreWebScrap,15545,featur request add support razor templat syntax function block hi notic creat object renderfrag use tag tag work block would great could use razor templat syntax function block possibl might almost feel like react thank anyway great framework,,unknown,area-blazor,2018-07-10
3809,aspnetcoreWebScrap,15542,microsoft aspnetcor blazor browser interop miss master branch altern way registeredfunct invok bool code go sinc master branch interop folder anymor see branch,,unknown,area-blazor,2018-07-10
6496,aspnetcoreWebScrap,15800,make sensibl set test run server side blazor follow item,,unknown,area-blazor,2018-07-13
6491,aspnetcoreWebScrap,15797,address todo also support browser dont textdecod edg follow item aspnet blazor todo blazor server boot script use textdecod avail dont support yet browser without,,stevesandersonms,area-blazor,2018-07-13
6501,aspnetcoreWebScrap,15805,blazor relea compil expo path develop machin travel last week see tweet repli steve clock demo talk person fb chat demo publish debug realiz code compil relea later open dll abl see path develop machin think path either rel absolut expo machin path develop first place could lead hack think anoth scenario last week someon made blazor app user use user easili figur endpoint never expo first place exampl facebook com secret admin panel admin facebook com user never know ajax endpoint sinc see anyth without login blazor figur kind html admin faceook com say admin facebook com part app better say facebook com admin ajax endpoint might secur issu secur expert thing make worri realli new wasm thing lead troubl common person didnt prepar ddo expo ajax endpoint could cau lot troubl thread thing need check expo develop machin path secur expo ajax endpoint someon ddo figur endpoint easili go secur point alreadi solv kind thing implement thank cc lupusa stevesandersonm,,unknown,area-blazor,2018-07-13
6493,aspnetcoreWebScrap,15799,allow server boot script specifi non default url startup follow item aspnet blazor server boot script hardcod use blazor url connect signalr allow develop specifi url also need applic base path,,unknown,area-blazor,2018-07-13
5075,aspnetcoreWebScrap,3327,cor add valid origin respon method allow configur cor like,<bm>mainvoidpredefinedtype|methoddeclaration|parameterlist|parameter|arraytype|predefinedtypestringvoidpredefinedtype|methoddeclaration|parameterlist|parameterargsvoidpredefinedtype|methoddeclarationmethod_namestringpredefinedtype|arraytype|parameterargsstringpredefinedtype|arraytype|parameter|parameterlist|methoddeclarationmethod_nameargsparameter|parameterlist|methoddeclaration|block|expressionstatement|invocationexpression|simplememberaccessexpression0|identifiername0servicesargsparameter|parameterlist|methoddeclaration|block|expressionstatement|invocationexpression|simplememberaccessexpression0|identifiername1add|corsargsparameter|parameterlist|methoddeclarationmethod_nameservicesidentifiername0|simplememberaccessexpression|identifiername1add|corsservicesidentifiername0|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|simplelambdaexpression|parameterxservicesidentifiername0|simplememberaccessexpression0|invocationexpression|expressionstatement|block|methoddeclarationmethod_nameadd|corsidentifiername1|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|simplelambdaexpression|parameterxadd|corsidentifiername1|simplememberaccessexpression0|invocationexpression|expressionstatement|block|methoddeclarationmethod_namexparameter|simplelambdaexpression|block|expressionstatement|invocationexpression|simplememberaccessexpression0|identifiername1add|policyxidentifiername0|simplememberaccessexpression|identifiername1add|policyxidentifiername0|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|simplememberaccessexpression|identifiername0corsxidentifiername0|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|simplememberaccessexpression|identifiername1allow|post|methodxidentifiername0|simplememberaccessexpression0|invocationexpression|argumentlist1|argument1|simplelambdaexpression|parameterpolicy|builderxparameter|simplelambdaexpression|argument0|argumentlist1|invocationexpression|expressionstatement|block|methoddeclarationmethod_nameadd|policyidentifiername1|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|simplememberaccessexpression|identifiername0corsadd|policyidentifiername1|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|simplememberaccessexpression|identifiername1allow|post|methodadd|policyidentifiername1|simplememberaccessexpression0|invocationexpression|argumentlist1|argument1|simplelambdaexpression|parameterpolicy|buildercorsidentifiername0|simplememberaccessexpression|identifiername1allow|post|methodcorsidentifiername0|simplememberaccessexpression|argument0|argumentlist|argument1|simplelambdaexpression|parameterpolicy|builderallow|post|methodidentifiername1|simplememberaccessexpression|argument0|argumentlist|argument1|simplelambdaexpression|parameterpolicy|builderpolicy|builderidentifiername0|simplememberaccessexpression|identifiername1with|originspolicy|builderidentifiername0|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|stringliteralexpressionhttpslocalhostpolicy|builderidentifiername0|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression|identifiername1with|methodspolicy|builderparameter|simplelambdaexpression|block|expressionstatement|invocationexpression|simplememberaccessexpression0|identifiername1allow|any|headerpolicy|builderidentifiername0|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression|identifiername1allow|any|headerwith|originsidentifiername1|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|stringliteralexpressionhttpslocalhostwith|originsidentifiername1|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression|identifiername1with|methodswith|originsidentifiername1|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression|identifiername1allow|any|headerhttpslocalhoststringliteralexpression|argument0|argumentlist1|invocationexpression0|simplememberaccessexpression|identifiername1with|methodshttpslocalhoststringliteralexpression|argument0|argumentlist1|invocationexpression0|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression|identifiername1allow|any|headerwith|methodsidentifiername1|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|simplememberaccessexpression|identifiername0http|methodswith|methodsidentifiername1|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|simplememberaccessexpression|identifiername1postwith|methodsidentifiername1|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression|identifiername1allow|any|headerhttp|methodsidentifiername0|simplememberaccessexpression|identifiername1posthttp|methodsidentifiername0|simplememberaccessexpression|argument0|argumentlist1|invocationexpression0|simplememberaccessexpression|identifiername1allow|any|headerpostidentifiername1|simplememberaccessexpression|argument0|argumentlist1|invocationexpression0|simplememberaccessexpression|identifiername1allow|any|headerxidentifiername0|simplememberaccessexpression0|invocationexpression|expressionstatement|block|simplelambdaexpression|parameterxxparameter|simplelambdaexpression|block|expressionstatement|invocationexpression|simplememberaccessexpression0|identifiername0x<em>,pranavkm,done| area-mvc| bug,2018-07-13
5076,aspnetcoreWebScrap,3328,allow post huge data ajax call asp net core sattarmomin may issu titl allow post huge data ajax call asp net core gener creat page asp net core mvc post data form ajax call call control action data huge page give error fail load resourc server respond statu intern server error work fine data less sure issu due exceed data size limit tri disablerequestsizelimit action level usekestrel option option limit maxrequestbodi null global level give error kindli suggest copi origin issu dotnet core,,unknown,area-servers| feature-httpabstractions,2018-07-13
5074,aspnetcoreWebScrap,3326,refactor renam insid razor view way refactor specif renam thing work insid razor view file within vs thought id heard damien mention possibl commun stand video ago cant work possibl plan,,unknown,unknown,2018-07-13
4335,aspnetcoreWebScrap,4900,remov roslyn type api surfac asp net core plan build refer assembl asp net core put target pack would like abl remov roslyn type api surfac razor mvc need put roslyn ref assembl aspnet target pack propo chang obsolet api use roslyn type provid replac use microsoft codeanalysi type directli implement map type roslyn intern implement detail exampl remov publicli visibl microsoft codeanalysi type complet cc pranavkm rynowak,,pranavkm,done| area-mvc| breaking-change| enhancement,2018-07-13
6498,aspnetcoreWebScrap,15802,renderfrag alway refresh compon parent compon call statehaschang even chang fragment way prevent control behaviour,,unknown,area-blazor,2018-07-13
2539,aspnetcoreWebScrap,5546,add object pool serversid renderfram serial follow item consid pool byte array stream render frame writer,,unknown,area-blazor| task,2018-07-13
6490,aspnetcoreWebScrap,15796,websocket support issu aspnet blazor track signalr client support open follow standard client websocket implement mayb come mono make system net websocket avail separ packag api use javascript interop new api blazor project alreadi,,unknown,area-blazor,2018-07-14
7002,aspnetcoreWebScrap,5220,aspnet webpack fail work spatempl manual configur webpack dev middlewar fail error load aspnet webpack xtianu may keep get error run exampl page system aggregateexcept one error occur webpack dev middlewar fail error load aspnet webpack error error find modul webpack function modul resolvefilenam modul js function modul load modul js modul requir modul js requir intern modul js object anonym user chole sourc repo webappl test webappl test node modul aspnet webpack webpackdevmiddlewar js modul compil modul js object modul exten js modul js modul load modul js trymoduleload modul js function modul load modul js copi origin issu aspnet home,,unknown,area-mvc| feature-spa,2018-07-14
6500,aspnetcoreWebScrap,15804,improv js interop dynam content execut experi project work slow right think optim strategi hope achiev better perform strategi differ think one interest project use canva manipul via js interop mean heavi oper interop mani call pass paramet maintain larg code etc let imagin js regist function draw line rect arc etc mix requir project logic let say time call pass paramet receiv result js repeat everi redraw one second less interv smooth clock js function like underli level access html canva also referenc nuget packag action call pass param return result time cost probabl one reason slow perform question popup logic reduc call amount exampl collect js function call one time command think possibl js allow us mani way evalut code execut string contain js script use string builder collect necessari js logic call one time plea note case dont need result js need pass anoth js function mention mani way execut dynam js script first option evil function dont want go detail way better small research found optim way techniqu matter secur debug preform issu let forget tri model theoret structur improv js interop becom dynam interop seem cant escap js next month year need find way use effici way make parallel sql queri build queri server execut ok think sound good less js function less call flexibl custom approach one deni mayb perfectli tri open issu first want hear peopl think second think improv sen develop separ say someon implement share nuget packag think better blazor expect compet peopl blazor team built featur better commun alway contribut improv happi think measur perspect sen real way improv hope text understand theoret inter share code result perform thank wait activ know mani open issu mani thing think imho issu use,,unknown,area-blazor,2018-07-14
6487,aspnetcoreWebScrap,15793,nan,,unknown,area-blazor,2018-07-15
5077,aspnetcoreWebScrap,3330,control declar class librari return aw lambda creat aw serverless solut web api class librari project class librari referenc web api project control web api refer microsoft aspnetcor app microsoft netcor app sdk refer class librari project file updat microsoft net sdk microsoft net sdk web deploy aw lambda dotnet lambda packag relea test api valu work expect api class return use work version miss anyth,<bm>configure|servicesvoidpredefinedtype|methoddeclaration|parameterlist|parameter|identifiernamei|service|collectionvoidpredefinedtype|methoddeclaration|parameterlist|parameterservicesvoidpredefinedtype|methoddeclarationmethod_namei|service|collectionidentifiername|parameterservicesi|service|collectionidentifiername|parameter|parameterlist|methoddeclarationmethod_nameservicesidentifiername0|simplememberaccessexpression|identifiername1add|mvcservicesparameter|parameterlist|methoddeclaration|block|expressionstatement|invocationexpression|simplememberaccessexpression0|identifiername1set|compatibility|versionservicesidentifiername0|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression|identifiername1set|compatibility|versionservicesparameter|parameterlist|methoddeclarationmethod_nameservicesidentifiername0|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression0|invocationexpression|expressionstatement|block|methoddeclarationmethod_nameadd|mvcidentifiername1|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression|identifiername1set|compatibility|versionadd|mvcidentifiername1|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression0|invocationexpression|expressionstatement|block|methoddeclarationmethod_nameset|compatibility|versionidentifiername1|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|simplememberaccessexpression|identifiername0compatibility|versionset|compatibility|versionidentifiername1|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|simplememberaccessexpression|identifiername1versionset|compatibility|versionidentifiername1|simplememberaccessexpression0|invocationexpression|expressionstatement|block|methoddeclarationmethod_namecompatibility|versionidentifiername0|simplememberaccessexpression|identifiername1versioncompatibility|versionidentifiername0|simplememberaccessexpression|argument0|argumentlist1|invocationexpression|expressionstatement|block|methoddeclarationmethod_nameversionidentifiername1|simplememberaccessexpression|argument0|argumentlist1|invocationexpression|expressionstatement|block|methoddeclarationmethod_name<em>,unknown,unknown,2018-07-15
5078,aspnetcoreWebScrap,3331,session onstart session onend reopen issu hope session session start session end event mechan mechan spring session java web prefer spring session similiar event sessioncreatedev sessiondestroyedev sessiondestroyedev includ sessiondeletedev sessionexpiredev relev web site spring session sessioncreatedev sessiondestroyedev think mechan import net develop make asp net core perfect session start session end event provid continu asp net core thank,,unknown,area-middleware| feature-session,2018-07-15
5079,aspnetcoreWebScrap,3332,intern redirect usestatuscodepag document explain use app usestatuscodepag show content control action return notfound someth show basic plain text could also redirect user anoth url content like error would redirect user away origin url cau error redirect user away actual error page static page alway show error messag bad thing user abl verifi url probabl find problem also reload page bring back expect content error resolv meanwhil reload error page alway show error even doesnt exist anymor need intern redirect rich page fit site design doesnt chang visibl url,,unknown,area-mvc| diagnostics,2018-07-15
6954,aspnetcoreWebScrap,4222,usedispatch multipl time happen dispatchermiddlewar regist multipl time error op second run request,,jamesnk,needs design| area-mvc,2018-07-15
6136,aspnetcoreWebScrap,5889,troubleshoot intermitt error use weblisten version issu approxim request return error see error gtm log cant find anyth applic log request high latenc could result timeout want see weblisten got request respond see follow log assum net core necessarili weblisten enabl weblisten log microsoft aspnetcor host intern webhost inform request finish ms applic json charset utf use default valu maxaccept requestqueuelimit intermitt error occur even low traffic period cpu assum cant cau default valu lot onlin search error point applic pool configur use ii weblisten similar concept applic pool might need configur way enabl someth similar fail request trace web listen thought suggest greatli appreci,,unknown,area-servers| servers-httpsys,2018-07-16
6488,aspnetcoreWebScrap,15794,visual studio mac support appar visual studio mac doesnt support thu abl build blazor app dotnet instal possibl build run blazor app mac via cli visual studio mac error csc error cs invalid option langver use langver list support valu,,unknown,area-blazor,2018-07-16
6108,aspnetcoreWebScrap,5079,remov razortemplateengin track issu cover type id like consid remov let updat list razortemplateengin,,ntaylormullen,done| area-mvc| feature-razor-pages| task,2018-07-16
6489,aspnetcoreWebScrap,15795,empti sreen first im familiar thing interest tri point browser open load empti screen cant find error messag instal visual studio commun window pro blazor today,,unknown,area-blazor,2018-07-16
7003,aspnetcoreWebScrap,5221,load aspnet webpack modul follow node js rule particular situat multipl project solut make use node js node modul folder want project share node modul folder project copi meg plu want keep project use version depend node js doesnt requir node modul directori project exist somewh parent tree simpli move node modul one folder solut level rather project level work fine everyth except webpackdevmiddlewar usewebpackdevmiddlewar look node modul project level traver henc issu found workaround creat empti node modul folder project level add symlink real locat aspnet webpack project node modul mklink aspnet webpack node modul aspnet webpack work show problem search aspnet webpack lock project folder,,unknown,area-mvc| feature-spa,2018-07-16
