,RepoID,IssueID,Title_Description,AST,FixedByID,Name,CreatedDate
4022,aspnetcoreWebScrap,20316,nest object debug problem blazor webassembl use visual studio preview preview blazor webassembl preview problem debug deepli nest object step reproduc model code fetch data forecast show correctli debug cant see forecast collect follow screenshot show git git,,unknown,external| area-blazor| blazor-wasm,2020-03-30
4016,aspnetcoreWebScrap,20306,map rout hello got issu folder look like area basic control messag messagecontrol cs autoreplycontrol cs access autorepli rout mvc look like rout maprout name area templat area basic control home action index id subid control look like area basic rout basic messag autorepli action public class autoreplycontrol mastercontrol get rout endpoint,,javiercn,area-mvc| question,2020-03-30
4026,aspnetcoreWebScrap,20322,blazor razor shorthand concis markup mimic templat practic develop use javascript framework support tag statement addit construct support one liner button icanedit onclick deletem class ms icon ms icon delet button,,unknown,area-blazor| enhancement,2020-03-30
4790,aspnetcoreWebScrap,18784,nan,,javiercn,done| area-blazor| blazor-wasm| enhancement,2020-04-02
4791,aspnetcoreWebScrap,18788,razor null refer except vsmac editordocu processclos,<bm>problematic|endpointi|action|resultidentifiername|methoddeclaration|parameterlist|parameter|identifiernamedatai|action|resultidentifiername|methoddeclaration|parameterlist|parameterdatai|action|resultidentifiername|methoddeclarationmethod_namedataidentifiername|parameterdatadataidentifiername|parameter|parameterlist|methoddeclaration|block|returnstatement|invocationexpression|identifiername0okdataidentifiername|parameter|parameterlist|methoddeclarationmethod_namedataparameter|parameterlist|methoddeclaration|block|returnstatement|invocationexpression|identifiername0okdataparameter|parameterlist|methoddeclarationmethod_nameokidentifiername0|invocationexpression|returnstatement|block|methoddeclarationmethod_name<em>,kirillosenkov,area-razor.tooling| investigate,2020-04-02
4797,aspnetcoreWebScrap,18798,scaffold ident blazor notsupportedexcept specifi method support microsoft aspnetcor mvc razorpag pagebas ensurerenderedbodyorsect experienc strang bug scaffold ident blazor project scaffold item realli get error unhandl except occur process request notsupportedexcept specifi method support microsoft aspnetcor mvc razorpag pagebas ensurerenderedbodyorsect stack microsoft aspnetcor mvc razorpag pagebas ensurerenderedbodyorsect microsoft aspnetcor mvc razor razorview renderlayoutasync viewcontext context viewbuffertextwrit bodywrit microsoft aspnetcor mvc razor razorview renderasync viewcontext context microsoft aspnetcor mvc viewfeatur viewexecutor executeasync viewcontext viewcontext string contenttyp nullabl int statuscod microsoft aspnetcor mvc viewfeatur viewexecutor executeasync viewcontext viewcontext string contenttyp nullabl int statuscod microsoft aspnetcor mvc infrastructur resourceinvok invokenextresultfilterasyncg await tfilter tfilterasync resourceinvok invok task lasttask state next scope scope object state bool iscomplet microsoft aspnetcor mvc infrastructur resourceinvok rethrow resultexecutedcontexts context microsoft aspnetcor mvc infrastructur resourceinvok resultnext tfilter tfilterasync ref state next ref scope scope ref object state ref bool iscomplet microsoft aspnetcor mvc infrastructur resourceinvok invokeresultfilt microsoft aspnetcor mvc infrastructur resourceinvok invokenextresourcefilterg await resourceinvok invok task lasttask state next scope scope object state bool iscomplet microsoft aspnetcor mvc infrastructur resourceinvok rethrow resourceexecutedcontexts context microsoft aspnetcor mvc infrastructur resourceinvok next ref state next ref scope scope ref object state ref bool iscomplet microsoft aspnetcor mvc infrastructur resourceinvok invokefilterpipelineasync microsoft aspnetcor mvc infrastructur resourceinvok invokeasyncg log resourceinvok invok microsoft aspnetcor rout endpointmiddlewar invokeg awaitrequesttask endpoint endpoint task requesttask ilogg logger microsoft aspnetcor author authorizationmiddlewar invok httpcontext context microsoft aspnetcor authent authenticationmiddlewar invok httpcontext context microsoft aspnetcor diagnost entityframeworkcor migrationsendpointmiddlewar invok httpcontext context microsoft aspnetcor diagnost entityframeworkcor databaseerrorpagemiddlewar invok httpcontext microsoft aspnetcor diagnost entityframeworkcor databaseerrorpagemiddlewar invok httpcontext microsoft aspnetcor diagnost developerexceptionpagemiddlewar invok httpcontext context hope doesnt look like gibberish realli need fix need know new blazor last five year net develop dont know fix anyway get help project would great current cant anyth project unless bug get fix let know sourc code may need show repo someon will take look,,haok,needs attention wave| area-identity| identity-ui| investigate,2020-04-02
4800,aspnetcoreWebScrap,18801,ipageload obsolet see obsolet ipageload search found issu plan remov interfac month alreadi releas develop net forget,,unknown,heavy_check_mark resolution answered| status resolved| area-mvc| question,2020-04-02
4794,aspnetcoreWebScrap,18792,checksum releas archiv file publish dotnetclichecksum expect checksum file locat dotnetclichecksum blob storag locat asp net archiv file exampl doesnt exist done asp net done runtim sdk need servic,,wtgodbe,done| area-infrastructure,2020-04-02
4789,aspnetcoreWebScrap,18783,nan,,javiercn,done| area-blazor| blazor-wasm| enhancement,2020-04-02
3965,aspnetcoreWebScrap,18772,di support auth handler option describ bug authent handler configur startup configureservic troubl reli servic custom,,unknown,done| area-security| enhancement| help wanted,2020-04-02
3967,aspnetcoreWebScrap,18779,samesit still omit set samesitemod none patch net core describ bug creat cooki still doesnt seem possibl samesit none set even though suppos sort patch last year ive also tri instal see issu origin observ test identityserv app use oidc send user extern ident provid aspnetcor correl someth cooki set without specifi samesit even though believ set fine spent figur configur incorrectli boil exampl ive includ realis someth outsid control may go wrong would delight find im wrong there simpl fix doesnt involv manual hack path samesit none that im current lean reproduc creat simpl consol applic dotnet new consol netcoreapp samesit test templat consol applic creat success process post creation action run dotnet restor samesit test samesit test csproj restor complet ms user sean mclemon sourc one samesit test samesit test csproj restor succeed open program cs set follow use microsoft net http header use system namespac samesit test class program static void main string arg var cooki new setcookieheadervalu key valu domain exampl com path path expir datetimeoffset utcnow addday maxag timespan fromday secur true samesit samesitemod none httponli true consol writelin cooki tostr next cd dir add microsoft aspnetcor http packag build run cd samesit test dotnet add packag microsoft aspnetcor http version write temp sean mclemon tmpeec tmp info ad packagerefer packag microsoft aspnetcor http project user sean mclemon sourc one samesit test samesit test csproj info restor packag user sean mclemon sourc one samesit test samesit test csproj info packag microsoft aspnetcor http compat specifi framework project user sean mclemon sourc one samesit test samesit test csproj info packagerefer packag microsoft aspnetcor http version ad file user sean mclemon sourc one samesit test samesit test csproj info commit restor info write asset file disk path user sean mclemon sourc one samesit test obj project asset json log restor complet ms user sean mclemon sourc one samesit test samesit test csproj dotnet build microsoft build engin version fe net core copyright microsoft corpor right reserv restor complet ms user sean mclemon sourc one samesit test samesit test csproj samesit test user sean mclemon sourc one samesit test bin debug netcoreapp samesit test dll build succeed warn error time elaps dotnet run key valu expir wed feb gmt max age domain exampl com path path secur notic there samesit use samesitemod lax samesitemod strict would see technic detail dotnet info net core sdk reflect global json version commit cd runtim environ os name window os version os platform window rid win base path program file dotnet sdk host use support version commit fb db net core sdk instal program file dotnet sdk program file dotnet sdk program file dotnet sdk program file dotnet sdk net core runtim instal microsoft aspnetcor program file dotnet share microsoft aspnetcor microsoft aspnetcor program file dotnet share microsoft aspnetcor microsoft aspnetcor app program file dotnet share microsoft aspnetcor app microsoft aspnetcor app program file dotnet share microsoft aspnetcor app microsoft aspnetcor app program file dotnet share microsoft aspnetcor app microsoft aspnetcor app program file dotnet share microsoft aspnetcor app microsoft netcor app program file dotnet share microsoft netcor app microsoft netcor app program file dotnet share microsoft netcor app microsoft netcor app program file dotnet share microsoft netcor app microsoft netcor app program file dotnet share microsoft netcor app microsoft netcor app program file dotnet share microsoft netcor app microsoft netcor app program file dotnet share microsoft netcor app microsoft windowsdesktop app program file dotnet share microsoft windowsdesktop app microsoft windowsdesktop app program file dotnet share microsoft windowsdesktop app instal addit net core runtim sdk,,unknown,needs attention wave| area-mvc| area-security,2020-04-02
4795,aspnetcoreWebScrap,18794,blazor webassembl option parm set null webassembl report undefin describ bug method defin option parm set null function report undefin null specifi null call work properli reproduc function defin public static async task callfunct httpclient idictionari string string parm null parm null crash webassembl work run server consol writelin null call crash callfunct call work callfunct null technic detail asp net core version ide vs preview net core sdk reflect global json version preview commit ee runtim environ os name window os version os platform window rid win base path program file dotnet sdk preview host use support version commit fb db net core sdk instal program file dotnet sdk program file dotnet sdk program file dotnet sdk program file dotnet sdk program file dotnet sdk program file dotnet sdk program file dotnet sdk program file dotnet sdk program file dotnet sdk program file dotnet sdk program file dotnet sdk program file dotnet sdk program file dotnet sdk program file dotnet sdk preview program file dotnet sdk preview program file dotnet sdk preview program file dotnet sdk program file dotnet sdk program file dotnet sdk program file dotnet sdk preview program file dotnet sdk preview program file dotnet sdk preview program file dotnet sdk program file dotnet sdk program file dotnet sdk program file dotnet sdk preview program file dotnet sdk preview program file dotnet sdk preview program file dotnet sdk preview program file dotnet sdk net core runtim instal microsoft aspnetcor program file dotnet share microsoft aspnetcor microsoft aspnetcor program file dotnet share microsoft aspnetcor microsoft aspnetcor program file dotnet share microsoft aspnetcor microsoft aspnetcor program file dotnet share microsoft aspnetcor microsoft aspnetcor program file dotnet share microsoft aspnetcor microsoft aspnetcor program file dotnet share microsoft aspnetcor microsoft aspnetcor program file dotnet share microsoft aspnetcor microsoft aspnetcor program file dotnet share microsoft aspnetcor microsoft aspnetcor program file dotnet share microsoft aspnetcor microsoft aspnetcor program file dotnet share microsoft aspnetcor microsoft aspnetcor program file dotnet share microsoft aspnetcor microsoft aspnetcor program file dotnet share microsoft aspnetcor microsoft aspnetcor program file dotnet share microsoft aspnetcor microsoft aspnetcor program file dotnet share microsoft aspnetcor microsoft aspnetcor program file dotnet share microsoft aspnetcor microsoft aspnetcor app program file dotnet share microsoft aspnetcor app microsoft aspnetcor app program file dotnet share microsoft aspnetcor app microsoft aspnetcor app program file dotnet share microsoft aspnetcor app microsoft aspnetcor app program file dotnet share microsoft aspnetcor app microsoft aspnetcor app program file dotnet share microsoft aspnetcor app microsoft aspnetcor app program file dotnet share microsoft aspnetcor app microsoft aspnetcor app program file dotnet share microsoft aspnetcor app microsoft aspnetcor app program file dotnet share microsoft aspnetcor app microsoft aspnetcor app program file dotnet share microsoft aspnetcor app microsoft aspnetcor app program file dotnet share microsoft aspnetcor app microsoft aspnetcor app program file dotnet share microsoft aspnetcor app microsoft aspnetcor app program file dotnet share microsoft aspnetcor app microsoft aspnetcor app program file dotnet share microsoft aspnetcor app microsoft aspnetcor app program file dotnet share microsoft aspnetcor app microsoft aspnetcor app program file dotnet share microsoft aspnetcor app microsoft aspnetcor app preview program file dotnet share microsoft aspnetcor app microsoft aspnetcor app preview program file dotnet share microsoft aspnetcor app microsoft aspnetcor app preview program file dotnet share microsoft aspnetcor app microsoft aspnetcor app program file dotnet share microsoft aspnetcor app microsoft netcor app program file dotnet share microsoft netcor app microsoft netcor app program file dotnet share microsoft netcor app microsoft netcor app program file dotnet share microsoft netcor app microsoft netcor app program file dotnet share microsoft netcor app microsoft netcor app program file dotnet share microsoft netcor app microsoft netcor app servic program file dotnet share microsoft netcor app microsoft netcor app program file dotnet share microsoft netcor app microsoft netcor app program file dotnet share microsoft netcor app microsoft netcor app program file dotnet share microsoft netcor app microsoft netcor app program file dotnet share microsoft netcor app microsoft netcor app program file dotnet share microsoft netcor app microsoft netcor app program file dotnet share microsoft netcor app microsoft netcor app program file dotnet share microsoft netcor app microsoft netcor app program file dotnet share microsoft netcor app microsoft netcor app program file dotnet share microsoft netcor app microsoft netcor app program file dotnet share microsoft netcor app microsoft netcor app program file dotnet share microsoft netcor app microsoft netcor app program file dotnet share microsoft netcor app microsoft netcor app preview program file dotnet share microsoft netcor app microsoft netcor app preview program file dotnet share microsoft netcor app microsoft netcor app preview program file dotnet share microsoft netcor app microsoft netcor app program file dotnet share microsoft netcor app microsoft windowsdesktop app alpha program file dotnet share microsoft windowsdesktop app microsoft windowsdesktop app preview program file dotnet share microsoft windowsdesktop app microsoft windowsdesktop app preview program file dotnet share microsoft windowsdesktop app microsoft windowsdesktop app program file dotnet share microsoft windowsdesktop app,,pranavkm,needs author feedback| status no recent activity| area-blazor| blazor-wasm,2020-04-02
4799,aspnetcoreWebScrap,18800,ensur javascript java test failur properli categor build telemetri doc build telemetri right failur java test javascript test show build unknown failur need add necessari goop categor test failur straightforward look doc cc dougbu brennanconroy,,unknown,area-signalr,2020-04-02
4796,aspnetcoreWebScrap,18796,modelbind control use frombodi longer convert string number empti string null issu move ticket develop commun regress work net core modelbind control use frombodi longer convert string number empti string nullsprevi net core could pass follow json object would convert success model origin comment visual studio feedback system pwe direct feedback appropri engin team evalu team review feedback notifi next step alex florin pm ppleas note break chang document origin solut solut,,unknown,heavy_check_mark resolution answered| status resolved| area-mvc,2020-04-02
3963,aspnetcoreWebScrap,18769,add razor theme properli color razor construct visual studio today visual studio razor syntact color razor construct color blue tie exist razor classif fall back case razor workload instal best practic creat classificationformatdefinit core vs that use color razor construct absens razor workload add tmtheme side side grammar associ razor construct classificationformatdefinit move exist razor classif use wed name user wouldnt see differ issu well probabl creat classificationformatdefinit doesnt go core vs yet ship part extens step stone properli color razor lsp editor scenario,,ntaylormullen,done| area-mvc| cost m| enhancement,2020-04-02
4792,aspnetcoreWebScrap,18789,switch alpha preview brand aspnetcor aspnetcor tool extens efcor dont think need blazor sinc current ship net cc dotnet aspnet build,,wtgodbe,done| area-infrastructure,2020-04-02
3966,aspnetcoreWebScrap,18776,tcp listen work blazor wasm need creat http server blazor wasm use tcp listen creat web server get platform support error get http web server work blazor,,unknown,external| area-blazor| blazor-wasm,2020-04-02
3962,aspnetcoreWebScrap,18768,remov import app configur order problem read doc upgrad app use endpoint rout could figur rout pick turn app useendpoint need place app usespa mani warn migrat doc configur order eg app call usestaticfil place usestaticfil userout app call useauthent useauthor usecor must appear call userout useendpoint effect warn endpoint spa gener new spa templat look order final figur issu describ solut youd like would great order app usex critic function applic gotcha warn would unnecessari know technic reason pipelin registr would think someth could sit middl build configur proper order sinc im sure youv alreadi discuss decid push onto develop think document around endpoint spa need specif ad mayb sort order master list info graphic regist could help get trip spa static file return instead api rout even though use endpoint use rout configur use static file use spa static file,,unknown,docs| area-platform,2020-04-02
4788,aspnetcoreWebScrap,18782,blazor support individu auth use microsoft aspnetcor apiauthor identityserv want support individu auth host applic use exist support oidc asp net core power ident server issu track work enabl individu auth host scenario infrastructur spa templat,,javiercn,done| area-blazor| blazor-wasm| enhancement,2020-04-02
3969,aspnetcoreWebScrap,19561,blazor client issu publish mono linker step xmlresolutionexcept fail process xml descript unspecifi hi im issu publish project work recent upgrad vs preview preview recent equal could someth ive done accident error messag appear say cant resolv refer librari project client side project use contain share compon referenc via project refer publish librari place success build run local without issu far tell latest everyth help appreci messag fatal error mono cil linker user nickwhymark nuget packag microsoft aspnetcor blazor build preview target blazor monoruntim target error unhandl except mono linker step xmlresolutionexcept fail process xml descript unspecifi mono cecil assemblyresolutionexcept fail resolv assembl myapplic blazor librari version cultur neutral publickeytoken null mono cecil assemblyresolutionexcept fail resolv assembl myapplic blazor librari version cultur neutral publickeytoken null mono cecil baseassemblyresolv resolv assemblynamerefer name readerparamet paramet mono linker assemblyresolv resolv assemblynamerefer name readerparamet paramet mono linker linkcontext resolv imetadatascop scope mono linker linkcontext resolv imetadatascop scope mono linker linkcontext resolverefer assemblydefinit assembl mono linker step resolvefromxmlstep processassembl linkcontext context xpathnodeiter iter mono linker step resolvefromxmlstep process end inner except stack trace mono linker step resolvefromxmlstep process mono linker step basestep process linkcontext context mono linker pipelin processstep linkcontext context istep step mono linker pipelin process linkcontext context mono linker driver run ilogg customlogg mono linker driver execut string arg ilogg customlogg mono linker driver main string arg user nuget packag microsoft aspnetcor blazor build preview target blazor monoruntim target error illink fail exit code,,javiercn,heavy_check_mark resolution answered| area-blazor| blazor-wasm,2020-04-03
3979,aspnetcoreWebScrap,19581,cor withcredenti work net core broken past startup cs servic addcor option option adddefaultpolici polici policysetisoriginallow origin return true withcredenti servic addmvc app usecor app usemvcwhatev would work fine fail matter order put tell case withcredenti actual work xhr angular ive tri everi combin possibl think luck either bug document need far clear make work doc refer compar sampl inlin still,,unknown,heavy_check_mark resolution duplicate| docs| status resolved| area-mvc,2020-04-03
3111,aspnetcoreWebScrap,19548,microsoft aspnetcor connect abstract referenc version mismatch system io pipelin simpli upgrad sdk sdk caus follow build error asp net core applic subassembl csc error cs assembl microsoft aspnetcor connect abstract ident microsoft aspnetcor connect abstract version cultur neutral publickeytoken adb ddae use system io pipelin version cultur neutral publickeytoken cc ffcd ddd higher version referenc assembl system io pipelin ident system io pipelin version cultur neutral publickeytoken cc ffcd ddd applic dual http tcp interfac custom middlewar class manag http interfac custom connectionhandl manag tcp interfac directli access pipelin im use global json file forc use sdk,,unknown,heavy_check_mark resolution duplicate| needs attention wave| status resolved| area-servers| servers-kestrel,2020-04-03
3971,aspnetcoreWebScrap,19566,java npm base test run quarantin test pipelin exampl java test show run none quarantin run unless quarantin sinc dont way quarantin time shouldnt run cc brennanconroy,,unknown,area-signalr,2020-04-03
3970,aspnetcoreWebScrap,19563,bound spa site subfold use iapplicationbuild inform issu manag polici found pleas keep mind github issu tracker intend gener support forum report non secur bug featur request believ issu affect secur platform pleas creat issu instead email issu detail secur microsoft com report may elig bug bounti report email type question consid use stackoverflow describ bug use microsoft aspnetcor spaservic extens request without endpoint rewrit spa default page way bound subfold reproduc run mvc core site angular site subfold go angular site instead mvc root site also tri map app technic detail net core sdk reflect global json version commit runtim environ os name window os version os platform window rid win base path program file dotnet sdk host use support version commit net core sdk instal program file dotnet sdk program file dotnet sdk net core runtim instal microsoft aspnetcor app program file dotnet share microsoft aspnetcor app microsoft aspnetcor app program file dotnet share microsoft aspnetcor app microsoft netcor app program file dotnet share microsoft netcor app microsoft netcor app program file dotnet share microsoft netcor app microsoft windowsdesktop app program file dotnet share microsoft windowsdesktop app microsoft windowsdesktop app program file dotnet share microsoft windowsdesktop app,,unknown,area-mvc| question,2020-04-03
3978,aspnetcoreWebScrap,19580,chang auth polici code templat follow discuss want chang default code azur ad use project templat intent avoid current weird blazor server templat wherebi default polici isnt appli host page blazor signalr endpoint make obviou youd put custom polici exist templat peopl probabl think put addcontrollerswithview lambda wouldnt appli blazor even though first thought context blazor server discuss plan chang asp net core server side templat simplicitli consist doc secondli want clarifi doc polici get appli blazor server blazor server endpoint mvc razor page endpoint term get enforc,<bm>mainvoidpredefinedtype|methoddeclaration|parameterlist|parameter|arraytype|predefinedtypestringvoidpredefinedtype|methoddeclaration|parameterlist|parameterargsvoidpredefinedtype|methoddeclarationmethod_namestringpredefinedtype|arraytype|parameterargsstringpredefinedtype|arraytype|parameter|parameterlist|methoddeclarationmethod_nameargsparameter|parameterlist|methoddeclaration|block|expressionstatement|invocationexpression|simplememberaccessexpression0|identifiername0servicesargsparameter|parameterlist|methoddeclaration|block|expressionstatement|invocationexpression|simplememberaccessexpression0|identifiername1add|controllers|with|viewsargsparameter|parameterlist|methoddeclarationmethod_nameservicesidentifiername0|simplememberaccessexpression|identifiername1add|controllers|with|viewsservicesidentifiername0|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|simplelambdaexpression|parameteroptionsservicesidentifiername0|simplememberaccessexpression0|invocationexpression|expressionstatement|block|methoddeclarationmethod_nameadd|controllers|with|viewsidentifiername1|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|simplelambdaexpression|parameteroptionsadd|controllers|with|viewsidentifiername1|simplememberaccessexpression0|invocationexpression|expressionstatement|block|methoddeclarationmethod_nameoptionsparameter|simplelambdaexpression|block|localdeclarationstatement|variabledeclaration|variabledeclaratorpolicyoptionsparameter|simplelambdaexpression|block|expressionstatement|invocationexpression|simplememberaccessexpression0|simplememberaccessexpression0|identifiername1filtersoptionsidentifiername0|simplememberaccessexpression|identifiername1filtersoptionsparameter|simplelambdaexpression|block|expressionstatement|invocationexpression|simplememberaccessexpression0|identifiername1addoptionsidentifiername0|simplememberaccessexpression0|simplememberaccessexpression|identifiername1addoptionsidentifiername0|simplememberaccessexpression0|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|objectcreationexpression|identifiernameauthorize|filteroptionsparameter|simplelambdaexpression|argument0|argumentlist1|invocationexpression|expressionstatement|block|methoddeclarationmethod_nameauthorization|policy|builderidentifiername|objectcreationexpression0|simplememberaccessexpression|identifiername1require|authenticated|userauthorization|policy|builderidentifiername|objectcreationexpression0|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression|identifiername1buildauthorization|policy|builderidentifiername|objectcreationexpression0|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression0|invocationexpression|equalsvalueclause|variabledeclaratorpolicyrequire|authenticated|useridentifiername1|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression|identifiername1buildrequire|authenticated|useridentifiername1|simplememberaccessexpression0|invocationexpression0|simplememberaccessexpression0|invocationexpression|equalsvalueclause|variabledeclaratorpolicybuildidentifiername1|simplememberaccessexpression0|invocationexpression|equalsvalueclause|variabledeclaratorpolicypolicyvariabledeclarator|variabledeclaration|localdeclarationstatement|block|expressionstatement|invocationexpression|simplememberaccessexpression0|identifiername1addpolicyidentifiername|argument0|argumentlist|objectcreationexpression|identifiernameauthorize|filterfiltersidentifiername1|simplememberaccessexpression0|simplememberaccessexpression|identifiername1addfiltersidentifiername1|simplememberaccessexpression0|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|objectcreationexpression|identifiernameauthorize|filteraddidentifiername1|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|objectcreationexpression|identifiernameauthorize|filteroptionsidentifiername0|simplememberaccessexpression0|simplememberaccessexpression0|invocationexpression|expressionstatement|block|simplelambdaexpression|parameteroptionsoptionsparameter|simplelambdaexpression|block|expressionstatement|invocationexpression|simplememberaccessexpression0|simplememberaccessexpression0|identifiername0options<em>,captainsafia,done| area-blazor| bug,2020-04-03
3974,aspnetcoreWebScrap,19571,remov dataprotect azurekeyvault dataprotect azurestorag build azur sdk team take packag result remov packag post break chang announc indic user migrat new packag,,anurse,area-azure| area-dataprotection,2020-04-03
3115,aspnetcoreWebScrap,19552,list firewal antiviru softwar block blazor webassembl applic weve learn custom see issu blazor webassembl applic block either firewal anti viru softwar go use issu build list softwar interfer blazor webassembl follow provid tri address issu ask observ first hand situat like one describ pleas comment detail softwar block applic follow format note pleas note issu use discuss rather simpli way build list discuss issu topic comment compli format remov,,mkartakmsft,done| area-blazor| feedback| task,2020-04-03
3119,aspnetcoreWebScrap,19557,bugcooki respons callback signin oidc oidc asp net core classmicrosoft aspnetcor authent remoteauthenticationhandl functiongeneratecorrelationid issueth last line respons cooki append cookienam correlationmark cookieopt append respons,,unknown,needs attention wave| area-security,2020-04-03
3975,aspnetcoreWebScrap,19576,integr microsoft graph asp net ident issu move ticket develop commun pwe integr mvc net web applic use asp net ident microsoft graph howev dont find exampl asp net ident oauth work togeth experienc issu microsoft authent take session lost time pleas point us resourc exampl accomplish pthi startup auth cs code pre public partial class startup privat static string appid configurationmanag appset quot idaappid quot privat static string appsecret configurationmanag appset quot idaappsecret quot privat static string redirecturi configurationmanag appset quot idaredirecturi quot privat static string graphscop configurationmanag appset quot idaappscop quot public static oauthauthorizationserveropt oauthopt get privat set public static string publicclientid get privat set public void configureauth iappbuild app app mapsignalr configur db context user manag role manag use singl instanc per request app createperowincontext homeimprovercontext creat app createperowincontext lt applicationusermanag gt applicationusermanag creat app createperowincontext lt applicationrolemanag gt applicationrolemanag creat app createperowincontext lt applicationsigninmanag gt applicationsigninmanag creat app usecookieauthent new cookieauthenticationopt authenticationtyp defaultauthenticationtyp applicationcooki loginpath new pathstr quot account login quot provid new cookieauthenticationprovid onvalidateident securitystampvalid onvalidateident lt applicationusermanag applicationus gt validateinterv timespan fromsecond regenerateident manag user gt user generateuseridentityasync manag onexcept context gt app useexternalsignincooki defaultauthenticationtyp externalcooki app usetwofactorsignincooki defaultauthenticationtyp twofactorcooki timespan fromminut app usetwofactorrememberbrowsercooki defaultauthenticationtyp twofactorrememberbrowsercooki publicclientid quot self quot oauthopt new oauthauthorizationserveropt tokenendpointpath new pathstr quot token quot provid new applicationoauthprovid publicclientid authorizeendpointpath new pathstr quot api account externallogin quot accesstokenexpiretimespan timespan fromday allowinsecurehttp bool pars configurationmanag appset quot allowinsecurehttp quot app useoauthbearertoken oauthopt app useopenidconnectauthent new openidconnectauthenticationopt clientid appid author quot scope quot openid email profil offlin access graphscop quot redirecturi redirecturi postlogoutredirecturi redirecturi tokenvalidationparamet new microsoft identitymodel token tokenvalidationparamet validateissu fals notif new openidconnectauthenticationnotif authenticationfail onauthenticationfailedasync authorizationcodereceiv onauthorizationcodereceivedasync app useauthor option gt addpolici option option depend authorizationdepend creat option new permissionhandl privat void addpolici authorizationopt option tri var context new homeimprovercontext var policypermiss context policypermiss foreach var polici policypermiss option addpolici polici name gt requir add new permissionrequir polici permiss name permissionlevel polici policylevel catch privat static task onauthenticationfailedasync authenticationfailednotif lt openidconnectmessag openidconnectauthenticationopt gt notif notif handlerespons string redirect quot home error messag notif except messag quot notif protocolmessag null amp amp string isnullorempti notif protocolmessag errordescript redirect quot amp debug notif protocolmessag errordescript quot notif respons redirect redirect return task fromresult privat async task onauthorizationcodereceivedasync authorizationcodereceivednotif notif var idclient confidentialclientapplicationbuild creat appid withredirecturi redirecturi withclientsecret appsecret build var tokenstor new sessiontokenstor idclient usertokencach httpcontext current tri string scope graphscop split var result await idclient acquiretokenbyauthorizationcod scope notif code executeasync var userdetail await graphhelp getuserdetailsasync result accesstoken var cachedus new cachedus displaynam userdetail displaynam email string isnullorempti userdetail mail userdetail userprincipalnam userdetail mail avatar string empti tokenstor saveuserdetail cachedus catch msalexcept ex string messag quot acquiretokenbyauthorizationcodeasync threw except quot notif handlerespons notif respons redirect quot home error messag messag amp debug ex messag quot catch microsoft graph serviceexcept ex string messag quot getuserdetailsasync threw except quot notif handlerespons notif respons redirect quot home error messag messag amp debug ex messag quot pre origin comment visual studio feedback system pwe direct feedback appropri engin team evalu team review feedback notifi next step origin solut solut,,unknown,author migration bot robot| area-identity,2020-04-03
3114,aspnetcoreWebScrap,19551,transit razor roslyn ivt piec microsoft codeanalysi externalaccess razor roslyn look get rid ivt first parti effort protect us first parti larg amount intern break chang sure come given new push lsp larg part work actual happen roslyn repo razor externalaccess project work need aspnetcor tool repo consist consum api chang roslyn repo remov usag current ivt piec cc tmat use track work,,ntaylormullen,done| area-mvc| cost m| enhancement,2020-04-03
3116,aspnetcoreWebScrap,19554,updat packag get ef core work blazor wasm mscorlib dll longer load web client issu creat new default templat blazor web assembl instal updat packag seper doesnt matter whether creat project asp net core host issu affect pc transfer solut project file onto colleagu pc get run fine issu receiv follow blazor webassembl js wasm assembl mscorlib dll found could load blazor webassembl js wasm instal mnt jenkin workspac test mono mainlin wasm label ubuntu amd sdk wasm runtim releas lib mono mscorlib dll directori issu pop consol googl chrome browser run program doesnt matter run project ii consol thing produc error follow along guid ran issu seem recal updat packag fix issu specif microsoft aspnetcor blazor microsoft aspnetcor blazor build microsoft aspnetcor blazor devserv microsoft aspnetcor blazor httpclient microsoft aspnetcor blazor server coincident also packag instal project creat empti default templat tri reinstal net core preview multipl time loss get blazor wasm work technic detail asp net core version includ output dotnet info net core sdk reflect global json version commit runtim environ os name window os version os platform window rid win base path program file dotnet sdk host use support version commit net core sdk instal program file dotnet sdk net core runtim instal microsoft aspnetcor program file dotnet share microsoft aspnetcor microsoft aspnetcor program file dotnet share microsoft aspnetcor microsoft aspnetcor app program file dotnet share microsoft aspnetcor app microsoft aspnetcor app program file dotnet share microsoft aspnetcor app microsoft aspnetcor app program file dotnet share microsoft aspnetcor app microsoft aspnetcor app program file dotnet share microsoft aspnetcor app microsoft netcor app program file dotnet share microsoft netcor app microsoft netcor app program file dotnet share microsoft netcor app microsoft netcor app program file dotnet share microsoft netcor app microsoft netcor app program file dotnet share microsoft netcor app microsoft windowsdesktop app program file dotnet share microsoft windowsdesktop app microsoft windowsdesktop app program file dotnet share microsoft windowsdesktop app ide vs vs code vs mac your run version visual studio profession version,,unknown,needs author feedback| area-blazor| blazor-wasm| question,2020-04-03
