,RepoID,IssueID,Title_Description,AST,FixedByID,Name,CreatedDate
1436,azure-powershellWebScrap,566,azurevirtualnetworkgateway azurevnetgateway cmdlet someon explain azurevirtualnetworkgateway azurevnetgateway cmdlet tfsbridg tfsid,<bm>parse|template|and|extract|parametersruntime|defined|parameter|dictionaryidentifiername|methoddeclaration|parameterlist|parameter|predefinedtypestringruntime|defined|parameter|dictionaryidentifiername|variabledeclaration|localdeclarationstatement|block|methoddeclaration|parameterlist|parameter|predefinedtypestringruntime|defined|parameter|dictionaryidentifiername|methoddeclaration|parameterlist|parameter|predefinedtypestringruntime|defined|parameter|dictionaryidentifiername|variabledeclaration|localdeclarationstatement|block|methoddeclaration|parameterlist|parameter|predefinedtypestringruntime|defined|parameter|dictionaryidentifiername|methoddeclaration|parameterlist|parameter|arraytype|predefinedtypestringruntime|defined|parameter|dictionaryidentifiername|methoddeclaration|parameterlist|parametertemplate|contentruntime|defined|parameter|dictionaryidentifiername|variabledeclaration|localdeclarationstatement|block|methoddeclaration|parameterlist|parametertemplate|contentruntime|defined|parameter|dictionaryidentifiername|methoddeclaration|parameterlist|parameter|identifiernamehashtableruntime|defined|parameter|dictionaryidentifiername|variabledeclaration|localdeclarationstatement|block|methoddeclaration|parameterlist|parameter|identifiernamehashtableruntime|defined|parameter|dictionaryidentifiername|methoddeclaration|parameterlist|parametertemplate|parameter|objectruntime|defined|parameter|dictionaryidentifiername|variabledeclaration|localdeclarationstatement|block|methoddeclaration|parameterlist|parametertemplate|parameter|objectruntime|defined|parameter|dictionaryidentifiername|methoddeclaration|parameterlist|parametertemplate|parameter|file|pathruntime|defined|parameter|dictionaryidentifiername|variabledeclaration|localdeclarationstatement|block|methoddeclaration|parameterlist|parametertemplate|parameter|file|pathruntime|defined|parameter|dictionaryidentifiername|methoddeclaration|parameterlist|parameterstatic|parametersruntime|defined|parameter|dictionaryidentifiername|variabledeclaration|localdeclarationstatement|block|methoddeclaration|parameterlist|parameterstatic|parametersruntime|defined|parameter|dictionaryidentifiername|variabledeclaration|variabledeclaratordynamic|parametersruntime|defined|parameter|dictionaryidentifiername|objectcreationexpression|equalsvalueclause|variabledeclaratordynamic|parametersruntime|defined|parameter|dictionaryidentifiername|methoddeclarationmethod_nameruntime|defined|parameter|dictionaryidentifiername|variabledeclaration|localdeclarationstatement|block|methoddeclarationmethod_nameruntime|defined|parameter|dictionaryidentifiername|objectcreationexpression|equalsvalueclause|variabledeclarator|variabledeclaration|localdeclarationstatement|block|methoddeclarationmethod_namestringpredefinedtype|parametertemplate|contentstringpredefinedtype0|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|identifiernametemplate|contentstringpredefinedtype|parameter|parameterlist|parameter|identifiernamehashtablestringpredefinedtype|parameter|parameterlist|parameter|identifiernamehashtablestringpredefinedtype|parameter|parameterlist|parametertemplate|parameter|objectstringpredefinedtype|parameter|parameterlist|parametertemplate|parameter|objectstringpredefinedtype|parametertemplate|parameter|file|pathstringpredefinedtype|arraytype|parameter|parameterlist|parametertemplate|parameter|file|pathstringpredefinedtype|parameter|parameterlist|parameterstatic|parametersstringpredefinedtype|arraytype|parameterstatic|parametersstringpredefinedtype|parameter|parameterlist|methoddeclaration|block|localdeclarationstatement|variabledeclaration|variabledeclaratordynamic|parametersstringpredefinedtype|parameter|parameterlist|methoddeclaration|block|localdeclarationstatement|variabledeclaration|variabledeclaratordynamic|parametersstringpredefinedtype0|simplememberaccessexpression|identifiername1is|null|or|emptystringpredefinedtype|parameter|parameterlist|methoddeclarationmethod_namestringpredefinedtype|parameter|parameterlist|methoddeclarationmethod_namestringpredefinedtype|arraytype|parameter|parameterlist|methoddeclarationmethod_namestringpredefinedtype0|simplememberaccessexpression0|invocationexpression|logicalnotexpression|ifstatement|block|methoddeclarationmethod_nametemplate|contentparameter|parameterlist|parameter|identifiernamehashtabletemplate|contentparameter|parameterlist|parametertemplate|parameter|objecttemplate|contentparameter|parameterlist|methoddeclaration|block|localdeclarationstatement|variabledeclaration|variabledeclaratordynamic|parameterstemplate|contentidentifiername|argument0|argumentlist1|invocationexpression|simplememberaccessexpression0|identifiername1is|null|or|emptytemplate|contentidentifiername|argument0|argumentlist1|invocationexpression|simplememberaccessexpression0|genericname1|typeargumentlist|identifiernametemplate|filetemplate|contentidentifiername|argument0|argumentlist1|invocationexpression1|simpleassignmentexpression|identifiername0template|filetemplate|contentidentifiername|argument0|argumentlist1|invocationexpression|simplememberaccessexpression0|identifiername0json|converttemplate|contentidentifiername|argument0|argumentlist1|invocationexpression|simplememberaccessexpression0|genericname1deserialize|objecttemplate|contentparameter|parameterlist|methoddeclarationmethod_nametemplate|contentidentifiername|argument0|argumentlist1|invocationexpression|logicalnotexpression|ifstatement|block|methoddeclarationmethod_namehashtableidentifiername|parametertemplate|parameter|objecthashtableidentifiername|parameter|parameterlist|parametertemplate|parameter|file|pathhashtableidentifiername|parameter|parameterlist|methoddeclaration|block|localdeclarationstatement|variabledeclaration|variabledeclaratordynamic|parametershashtableidentifiername|parameter|parameterlist|methoddeclarationmethod_nametemplate|parameter|objectparameter|parameterlist|parametertemplate|parameter|file|pathtemplate|parameter|objectparameter|parameterlist|methoddeclaration|block|localdeclarationstatement|variabledeclaration|variabledeclaratordynamic|parameterstemplate|parameter|objectparameter|parameterlist|methoddeclarationmethod_nametemplate|parameter|file|pathparameter|parameterlist|parameterstatic|parameterstemplate|parameter|file|pathparameter|parameterlist|methoddeclaration|block|localdeclarationstatement|variabledeclaration|variabledeclaratordynamic|parameterstemplate|parameter|file|pathparameter|parameterlist|methoddeclarationmethod_namestatic|parametersparameter|parameterlist|methoddeclaration|block|localdeclarationstatement|variabledeclaration|variabledeclaratordynamic|parametersstatic|parametersparameter|parameterlist|methoddeclarationmethod_namedynamic|parametersidentifiername|returnstatement|block|ifstatement|block|expressionstatement|simpleassignmentexpression|identifiername0template|filedynamic|parametersidentifiername|returnstatement|block|ifstatement|equalsexpression|simplememberaccessexpression|identifiername0template|filedynamic|parametersidentifiername|returnstatement|block|ifstatement|equalsexpression|simplememberaccessexpression|identifiername1parametersdynamic|parametersvariabledeclarator|variabledeclaration|localdeclarationstatement|block|methoddeclarationmethod_nameis|null|or|emptyidentifiername1|simplememberaccessexpression0|invocationexpression|logicalnotexpression|ifstatement|block|methoddeclarationmethod_nametemplate|fileidentifiername|variabledeclaration|variabledeclaratortemplate|filetemplate|fileidentifiername|typeargumentlist|genericname1|simplememberaccessexpression0|invocationexpression1|simpleassignmentexpression|identifiername0template|filetemplate|fileidentifiername|typeargumentlist|genericname1|simplememberaccessexpression|identifiername0json|converttemplate|fileidentifiername|typeargumentlist|genericnamedeserialize|objecttemplate|fileidentifiername|variabledeclaration|localdeclarationstatement|block|ifstatement|block|methoddeclarationmethod_nametemplate|fileidentifiername0|simpleassignmentexpression|invocationexpression1|simplememberaccessexpression0|identifiername0json|converttemplate|fileidentifiername0|simpleassignmentexpression|invocationexpression1|simplememberaccessexpression0|genericname1deserialize|objecttemplate|fileidentifiername0|simpleassignmentexpression|expressionstatement|block|ifstatement|equalsexpression|simplememberaccessexpression|identifiername1parameterstemplate|fileidentifiername0|simplememberaccessexpression|identifiername1parameterstemplate|filevariabledeclarator|variabledeclaration|localdeclarationstatement|block|ifstatement|block|methoddeclarationmethod_namejson|convertidentifiername0|simplememberaccessexpression|genericname1deserialize|objectruntime|defined|parameter|dictionaryidentifiername|objectcreationexpression|equalsvalueclause|variabledeclarator|variabledeclaration|identifiernameruntime|defined|parameter|dictionaryruntime|defined|parameter|dictionaryidentifiername|variabledeclaration|variabledeclarator|equalsvalueclause|objectcreationexpression|identifiernameruntime|defined|parameter|dictionarystringpredefinedtype|arraytype|parameter|parameterlist|parameter|predefinedtypestringstringpredefinedtype|parameter|parameterlist|parameter|arraytype|predefinedtypestringtemplate|fileidentifiername0|simplememberaccessexpression|equalsexpression|ifstatement|block|expressionstatement|simpleassignmentexpression|identifiername0template|filetemplate|fileidentifiername0|simpleassignmentexpression|expressionstatement|block|ifstatement|equalsexpression|simplememberaccessexpression|identifiername0template|filecant|parse|the|template|fileccommentcant|parse|the|template|filecdo|not|generate|dynamic|parameterscommentdo|not|generate|dynamic|parameters<em> ,markjbrown,network| service attention,3/7/2015
2485,azure-powershellWebScrap,842,except call remov azureadappl open azur activ directori portal interfac copi applicationid call remov azureadappl applicationobjectid id receiv weird except messag azur ad applic still exist imag cheer trevor sullivan microsoft mvp powershel tfsbridg tfsid,,unknown,unknown,3/9/2015
2494,azure-powershellWebScrap,843,new azuresqldatabaseserv cmdlet support servernam paramet new preview portal final specifi friendli sql server name great still cant powershel mani sql server manag creat ui option would great see servernam paramet ad tfsbridg tfsid,,akromm,sql| service attention,3/9/2015
1274,azure-powershellWebScrap,1405,setup requir window powershel compat hi im tri instal keep ask powershel run win powershel tri download instal powershel wouldnt instal either kind chicken egg problem suggest thank tfsbridg tfsid,,unknown,azure ps team,3/12/2015
981,azure-powershellWebScrap,267,set azureservicediagnosticsextens fail servicenam two letter long set azureservicediagnosticsextens servicenam abfail withth storag account name ab invalid storag account name must charact lengtheven storagenam abcdefgit seem like valid done servicenam instead storagenam paramet tfsbridg tfsid,,unknown,compute| service attention,3/17/2015
994,azure-powershellWebScrap,273,websitecontextbasecmdlet executecmdlet doesnt check gitwebsit null execut get azurewebjob without suppli name paramet caus unhandl except git found pleas instal git place command line path see websitecontextbasecmdlet executecmdlet tri suppli valu name invok gitwebsit readconfigur name even though gitwebsit may null see websitecontextbasecmdlet executecmdlet check gitwebsit null either throw except explicitli state problem miss name paramet prompt paramet tfsbridg tfsid,,unknown,app services| service attention,3/18/2015
993,azure-powershellWebScrap,270,new azureresourcegroupdeploy handl bad input paramet confus way givung cmdlet resourcegroupnam paramet noth els yield ps window system new azureresourcegroupdeploy resourcegroupnam testkay new azureresourcegroupdeploy access jarray valu invalid key valu ident array posit index expect line char new azureresourcegroupdeploy resourcegroupnam testkay categoryinfo closeerror new azureresourcegroupdeploy argumentexcept fullyqualifiederrorid microsoft azur command resourc newazureresourcegroupdeploymentcommand tfsbridg tfsid,,unknown,arm| service attention,3/18/2015
1312,azure-powershellWebScrap,280,error run get azuresbauthorizationrul run get azuresbauthorizationrul entitynam entitytyp get follow errorsam error new command tfsbridg tfsid,,unknown,service attention| service bus,3/19/2015
998,azure-powershellWebScrap,277,get azuresubscript make powershel ise window altern focu scenario dell latitud window updat fulli patch window manag framework wmf core powershel februari preview azur powershel modul problemwhen call get azuresubscript command insid powershel ise ise window lose focu regain focu repeat seemingli azur subscript account access reproduct step open new powershel ise window run add azureaccount command necessari run get azuresubscript command notic powershel ise window flash lose regain focu cheerstrevor sullivanmicrosoft mvp powershel tfsbridg tfsid,,unknown,azure ps team,3/19/2015
1324,azure-powershellWebScrap,282,nsg command accept argument case sensit subnet name hi azur powershel cmdlet handl subnet name case insensit nsg command accept subnet name argument case sensit tfsbridg tfsid,,unknown,network| service attention,3/20/2015
1330,azure-powershellWebScrap,283,sql azur sizemb alway zero sizemb properli sql azur version databas alway zero even databas gb largeget azuresqldatabas servernam xxxxx databasenam xxxxx fl id name xxxxxserviceobjectiveid xxxxxassignedserviceobjectiveid xxxxxxserviceobjectiveassignmentst serviceobjectiveassignmentstatedescript serviceobjectiveassignmenterrorcod serviceobjectiveassignmenterrordescript serviceobjectiveassignmentsuccessd edit premiummaxsizegb maxsizebyt collationnam sql latin gener cp ci ascreationd amrecoveryperiodstartd pmissystemobject falsestatu isfederationroot fals sizemb isrecursivetriggerson isreadonli falseisfederationmemb falseisquerystoreon falseisquerystorereadonli querystoremaxsizemb querystoreflushperiodsecond querystoreintervallengthminut querystoreclearal querystorestalequerythresholdday issuspend server serviceobject microsoft windowsazur command sqldatabas servic server serviceobjectivedatabasemetr databasecopi context microsoft windowsazur command sqldatabas servic server serverdataservicecertauthserviceobjectivenam psversiontablenam valu psversion wsmanstackvers serializationvers clrversion buildvers pscompatiblevers psremotingprotocolvers tfsbridg tfsid,,unknown,sql| service attention,3/20/2015
1665,azure-powershellWebScrap,290,new azuresbnamespac doesnt allow creation namespac creat mistak subscript select subscript creat servic bu namespac xxxx realis subscript hadnt chang properli delet servic bu chang subscript creat servic bu namespac xxxxerror code code detailth namespac name previous use anoth project delet less one week detail errorthi may come azur powershel script come mistak happen need wait one week tfsbridg tfsid,,unknown,service attention| service bus,3/21/2015
1675,azure-powershellWebScrap,292,get azuresubscript multipl subscript index problem vm one subscript follow code work finep tfsonlin altostratu powershel get azuresubscript currentp tfsonlin altostratu powershel account idb da ae machin two subscript code need chang index zero onep tfsonlin altostratu powershel account idrikandez microsoft comp tfsonlin altostratu powershel account id ff machin im forc chang index script tfsbridg tfsid,,unknown,azure ps team,3/23/2015
1669,azure-powershellWebScrap,291,cmdlet set azureserviceextens check servic storag account name letter domain like cloudapp net set azureserviceextens doesnt worksset azureserviceextens storag account name invalid storag account name must charact length use number lower case letter tfsbridg tfsid,,unknown,compute| service attention,3/23/2015
1685,azure-powershellWebScrap,293,get azureresourc return invalidfilterinquerystr specifi valid valu tag paramet get azureresourc exampl help system ps cget azureresourc tag name depart valu command get resourc tag name depart valu base exampl shouldnt follow work get azureresourc resourcetyp microsoft classiccomput virtualmachin tag name applicationtyp valu isim invalidfilterinquerystr invalid filter resourcetyp eq microsoft classiccomput virtualmachin tagnam eq applicationtyp tagvalu eq isim specifi thequeri string rais get azureresourc workaround follow worksget azureresourcegroup tag name applicationtyp valu isim get azureresourc resourcetyp microsoft classiccomput virtualmachinesalso ad resourcegroupnam doesnt seem make differ ps get azureresourc resourcetyp microsoft classiccomput virtualmachin tag name applicationtyp valu isim resourcegroupnam isiminvalidfilterinquerystr invalid filter resourcetyp eq microsoft classiccomput virtualmachin tagnam eq applicationtyp tagvalu eq isim specifi thequeri string rais get azureresourc remov resourcetyp paramet error gone result ps cget azureresourc tag name applicationtyp valu isim resourcegroupnam isim tfsbridg tfsid,,unknown,arm| service attention,3/23/2015
1982,azure-powershellWebScrap,300,featur request add wait paramet vm oper limit cloudservic one oper time current build ton error check script becom ugli script run parallel pleas add wait paramet start stop set etc azurevm cmdlet dont perform excess error handl retri essenti would allow us alway wait oper place lock cloud servic tfsbridg tfsid,,unknown,unknown,3/25/2015
1990,azure-powershellWebScrap,307,remov azurevm support whatif paramet environ window client azur powershel modul window manag framework wmf core februari preview issueth remov azurevm command potenti highli destruct support whatif paramet imag recommend actionth remov azurevm implement whatif paramet prevent accident destruct custom thank cheerstrevor sullivanmicrosoft mvp powershel tfsbridg tfsid,,unknown,compute| service attention,3/27/2015
1992,azure-powershellWebScrap,309,templateparameterobject make cmdlet omit error output new azureresourcegroupdeploy use templateparameterobject param new azureresourcegroupdeploy rather dynam cmdlet paramet issu appear modul version cmdlet stop see error messag emit ps host exampl messag new azureresourcegroupdeploy resourc messag oper result exceed quota limit core maximum allow current use addit request exceed core quota miss consist switch back dynam cmdlet paramet deploy caus error messag reappear tfsbridg tfsid,,unknown,arm| more info label| service attention,3/28/2015
1991,azure-powershellWebScrap,308,new azureresourcegroupdeploy cast string paramet templateparameterobject incorrectli use templateparameterobject param new azureresourcegroupdeploy rather dynam cmdlet paramet issu appear modul version templat paramet object look like tpo string valu would fail templat valid server side say valu paramet valid fix cast seem weird tpo string work captur request fiddler without cast json strang includ clixml wrapper around actual string valu tfsbridg tfsid,,unknown,arm| service attention,3/28/2015
1993,azure-powershellWebScrap,310,get azuresubscript tab complet work pipelin repro problem two differ machin window name window powershel ise hostvers instanceid fe ui system manag autom intern host internalhostuserinterfacecurrentcultur en uscurrentuicultur en usprivatedata microsoft powershel host ise iseoptionsisrunspacepush falserunspac system manag autom runspac localrunspaceif run get azuresubscript subscr tab noth happen command use cycl avail option subscriptionid subscriptionnam exampl intellisens ise also appear problem run get azuresubscript subscriptionid return along subscript info run get azuresubscript add dot invok intellisens get complet differ list properti account environ id name properti anyway run get azuresubscript get method see expect propertiestypenam microsoft windowsazur command profil model psazuresubscriptionnam membertyp definitionequ method bool equal system object obj gethashcod method int gethashcod gettyp method type gettyp tostr method string tostr account properti microsoft windowsazur command common model azureaccount account get set currentstorageaccountnam properti string currentstorageaccountnam get set defaultaccount properti string defaultaccount get set environ properti string environ get set iscurr properti bool iscurr get set isdefault properti bool isdefault get set subscriptionid properti string subscriptionid get set subscriptionnam properti string subscriptionnam get set supportedmod properti string supportedmod get set tfsbridg tfsid,,unknown,azure ps team,3/30/2015
349,azure-powershellWebScrap,224,azur websit command miss azur resourc manag storyconsid follow scenario oper engin need abil deploy manag azur websit use familiar powershel interfac problem statementth latest version microsoft azur resourc manag powershel modul command avail manag azur websit verifi use core powershel command get command recommendationpleas add azur websit function microsoft azur resourc manag powershel modul use familiar powershel design standard cheerstrevor sullivanmicrosoft mvp powershel tfsbridg tfsid,,unknown,unknown,4/3/2015
